Periodo,País de residencia,Medida,DATA
2021M05,Reino Unido,Viajeros,31.52
2021M05,Reino Unido,Pernoctaciones,171.21
2021M05,Paises Nordicos,Viajeros,6.91
2021M05,Paises Nordicos,Pernoctaciones,6.96
2021M05,Italia,Viajeros,
2021M05,Italia,Pernoctaciones,
2021M05,Resto de UE,Viajeros,13.81
2021M05,Resto de UE,Pernoctaciones,160.03
2021M05,Resto de Europa,Viajeros,13.81
2021M05,Resto de Europa,Pernoctaciones,20.87
2021M05,Estados Unidos,Viajeros,
2021M05,Estados Unidos,Pernoctaciones,
2021M05,Resto de no residentes en Espańa,Viajeros,
2021M05,Resto de no residentes en Espańa,Pernoctaciones,
2021M05,Resto de America,Viajeros,
2021M05,Resto de America,Pernoctaciones,
2021M06,TOTAL,Viajeros,9470
2021M06,TOTAL,Pernoctaciones,27418
2021M06,RESIDENTES EN ESPAŃA,Viajeros,8954.16
2021M06,RESIDENTES EN ESPAŃA,Pernoctaciones,26455.06
2021M06,NO RESIDENTE EN ESPAŃA,Viajeros,515.84
2021M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,962.94
2021M06,Alemania,Viajeros,66.12
2021M06,Alemania,Pernoctaciones,152.07
2021M06,Francia,Viajeros,90.53
2021M06,Francia,Pernoctaciones,192.25
2021M06,Paises Bajos,Viajeros,134.07
2021M06,Paises Bajos,Pernoctaciones,245.19
2021M06,Reino Unido,Viajeros,85
2021M06,Reino Unido,Pernoctaciones,97.21
2021M06,Paises Nordicos,Viajeros,11.54
2021M06,Paises Nordicos,Pernoctaciones,26.95
2021M06,Italia,Viajeros,3.94
2021M06,Italia,Pernoctaciones,4.09
2021M06,Resto de UE,Viajeros,66.92
2021M06,Resto de UE,Pernoctaciones,110.44
2021M06,Resto de Europa,Viajeros,57.71
2021M06,Resto de Europa,Pernoctaciones,134.74
2021M06,Estados Unidos,Viajeros,
2021M06,Estados Unidos,Pernoctaciones,
2021M06,Resto de no residentes en Espańa,Viajeros,
2021M06,Resto de no residentes en Espańa,Pernoctaciones,
2021M06,Resto de America,Viajeros,
2021M06,Resto de America,Pernoctaciones,
2021M07,TOTAL,Viajeros,25681
2021M07,TOTAL,Pernoctaciones,93698
2021M07,RESIDENTES EN ESPAŃA,Viajeros,24399.66
2021M07,RESIDENTES EN ESPAŃA,Pernoctaciones,91500.61
2021M07,NO RESIDENTE EN ESPAŃA,Viajeros,1281.34
2021M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2197.39
2021M07,Alemania,Viajeros,280.57
2021M07,Alemania,Pernoctaciones,404.81
2021M07,Francia,Viajeros,318.07
2021M07,Francia,Pernoctaciones,592.3
2021M07,Paises Bajos,Viajeros,194.9
2021M07,Paises Bajos,Pernoctaciones,327.34
2021M07,Reino Unido,Viajeros,141.48
2021M07,Reino Unido,Pernoctaciones,182.03
2021M07,Paises Nordicos,Viajeros,16.77
2021M07,Paises Nordicos,Pernoctaciones,16.11
2021M07,Italia,Viajeros,12.8
2021M07,Italia,Pernoctaciones,17.71
2021M07,Resto de UE,Viajeros,178.35
2021M07,Resto de UE,Pernoctaciones,439.7
2021M07,Resto de Europa,Viajeros,138.4
2021M07,Resto de Europa,Pernoctaciones,209.33
2021M07,Estados Unidos,Viajeros,
2021M07,Estados Unidos,Pernoctaciones,
2021M07,Resto de no residentes en Espańa,Viajeros,
2021M07,Resto de no residentes en Espańa,Pernoctaciones,
2021M07,Resto de America,Viajeros,
2021M07,Resto de America,Pernoctaciones,8.06
2021M08,TOTAL,Viajeros,22092
2021M08,TOTAL,Pernoctaciones,133182
2021M08,RESIDENTES EN ESPAŃA,Viajeros,20489.67
2021M08,RESIDENTES EN ESPAŃA,Pernoctaciones,129249.84
2021M08,NO RESIDENTE EN ESPAŃA,Viajeros,1602.33
2021M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,3932.16
2021M08,Alemania,Viajeros,467.48
2021M08,Alemania,Pernoctaciones,1712.15
2021M08,Francia,Viajeros,248.63
2021M08,Francia,Pernoctaciones,424.41
2021M08,Paises Bajos,Viajeros,336.32
2021M08,Paises Bajos,Pernoctaciones,643.47
2021M08,Reino Unido,Viajeros,218.91
2021M08,Reino Unido,Pernoctaciones,550.45
2021M08,Paises Nordicos,Viajeros,14.86
2021M08,Paises Nordicos,Pernoctaciones,13.74
2021M08,Italia,Viajeros,34.06
2021M08,Italia,Pernoctaciones,58.48
2021M08,Resto de UE,Viajeros,228.21
2021M08,Resto de UE,Pernoctaciones,441.04
2021M08,Resto de Europa,Viajeros,34.67
2021M08,Resto de Europa,Pernoctaciones,63.06
2021M08,Estados Unidos,Viajeros,
2021M08,Estados Unidos,Pernoctaciones,
2021M08,Resto de no residentes en Espańa,Viajeros,9.91
2021M08,Resto de no residentes en Espańa,Pernoctaciones,9.16
2021M08,Resto de America,Viajeros,9.29
2021M08,Resto de America,Pernoctaciones,16.23
2021M09,TOTAL,Viajeros,10543
2021M09,TOTAL,Pernoctaciones,33302
2021M09,RESIDENTES EN ESPAŃA,Viajeros,9038.73
2021M09,RESIDENTES EN ESPAŃA,Pernoctaciones,30767.84
2021M09,NO RESIDENTE EN ESPAŃA,Viajeros,1504.27
2021M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2534.16
2021M09,Alemania,Viajeros,202.8
2021M09,Alemania,Pernoctaciones,317.94
2021M09,Francia,Viajeros,172.85
2021M09,Francia,Pernoctaciones,323.44
2021M09,Paises Bajos,Viajeros,540.92
2021M09,Paises Bajos,Pernoctaciones,1007.13
2021M09,Reino Unido,Viajeros,251.45
2021M09,Reino Unido,Pernoctaciones,408.66
2021M09,Paises Nordicos,Viajeros,
2021M09,Paises Nordicos,Pernoctaciones,
2021M09,Italia,Viajeros,
2021M09,Italia,Pernoctaciones,
2021M09,Resto de UE,Viajeros,199.82
2021M09,Resto de UE,Pernoctaciones,300.25
2021M09,Resto de Europa,Viajeros,120.77
2021M09,Resto de Europa,Pernoctaciones,151.16
2021M09,Estados Unidos,Viajeros,7.84
2021M09,Estados Unidos,Pernoctaciones,12.79
2021M09,Resto de no residentes en Espańa,Viajeros,
2021M09,Resto de no residentes en Espańa,Pernoctaciones,
2021M09,Resto de America,Viajeros,7.84
2021M09,Resto de America,Pernoctaciones,12.79
2021M10,TOTAL,Viajeros,6988
2021M10,TOTAL,Pernoctaciones,19969
2021M10,RESIDENTES EN ESPAŃA,Viajeros,5788.6
2021M10,RESIDENTES EN ESPAŃA,Pernoctaciones,17598.54
2021M10,NO RESIDENTE EN ESPAŃA,Viajeros,1199.4
2021M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2370.46
2021M10,Alemania,Viajeros,201.25
2021M10,Alemania,Pernoctaciones,316.24
2021M10,Francia,Viajeros,119.15
2021M10,Francia,Pernoctaciones,217.64
2021M10,Paises Bajos,Viajeros,105.8
2021M10,Paises Bajos,Pernoctaciones,298.97
2021M10,Reino Unido,Viajeros,566.37
2021M10,Reino Unido,Pernoctaciones,1133.97
2021M10,Paises Nordicos,Viajeros,34.16
2021M10,Paises Nordicos,Pernoctaciones,31.76
2021M10,Italia,Viajeros,
2021M10,Italia,Pernoctaciones,18.23
2021M10,Resto de UE,Viajeros,147.41
2021M10,Resto de UE,Pernoctaciones,268.59
2021M10,Resto de Europa,Viajeros,
2021M10,Resto de Europa,Pernoctaciones,12.15
2021M10,Estados Unidos,Viajeros,
2021M10,Estados Unidos,Pernoctaciones,12.15
2021M10,Resto de no residentes en Espańa,Viajeros,12.63
2021M10,Resto de no residentes en Espańa,Pernoctaciones,12.15
2021M10,Resto de America,Viajeros,12.63
2021M10,Resto de America,Pernoctaciones,48.6
2021M11,TOTAL,Viajeros,2678
2021M11,TOTAL,Pernoctaciones,6919
2021M11,RESIDENTES EN ESPAŃA,Viajeros,2393.08
2021M11,RESIDENTES EN ESPAŃA,Pernoctaciones,6545.86
2021M11,NO RESIDENTE EN ESPAŃA,Viajeros,284.92
2021M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,373.14
2021M11,Alemania,Viajeros,35.03
2021M11,Alemania,Pernoctaciones,72.92
2021M11,Francia,Viajeros,85.41
2021M11,Francia,Pernoctaciones,92.75
2021M11,Paises Bajos,Viajeros,33.84
2021M11,Paises Bajos,Pernoctaciones,31.34
2021M11,Reino Unido,Viajeros,86.45
2021M11,Reino Unido,Pernoctaciones,121.53
2021M11,Paises Nordicos,Viajeros,
2021M11,Paises Nordicos,Pernoctaciones,5.54
2021M11,Italia,Viajeros,
2021M11,Italia,Pernoctaciones,
2021M11,Resto de UE,Viajeros,17.51
2021M11,Resto de UE,Pernoctaciones,24.31
2021M11,Resto de Europa,Viajeros,11.95
2021M11,Resto de Europa,Pernoctaciones,11.09
2021M11,Estados Unidos,Viajeros,
2021M11,Estados Unidos,Pernoctaciones,
2021M11,Resto de no residentes en Espańa,Viajeros,
2021M11,Resto de no residentes en Espańa,Pernoctaciones,
2021M11,Resto de America,Viajeros,14.73
2021M11,Resto de America,Pernoctaciones,13.65
2021M12,TOTAL,Viajeros,798
2021M12,TOTAL,Pernoctaciones,2693
2021M12,RESIDENTES EN ESPAŃA,Viajeros,750.12
2021M12,RESIDENTES EN ESPAŃA,Pernoctaciones,2633.16
2021M12,NO RESIDENTE EN ESPAŃA,Viajeros,47.88
2021M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,59.84
2021M12,Alemania,Viajeros,15.96
2021M12,Alemania,Pernoctaciones,23.94
2021M12,Francia,Viajeros,15.96
2021M12,Francia,Pernoctaciones,23.94
2021M12,Paises Bajos,Viajeros,
2021M12,Paises Bajos,Pernoctaciones,
2021M12,Reino Unido,Viajeros,15.96
2021M12,Reino Unido,Pernoctaciones,11.97
2021M12,Paises Nordicos,Viajeros,
2021M12,Paises Nordicos,Pernoctaciones,
2021M12,Italia,Viajeros,
2021M12,Italia,Pernoctaciones,
2021M12,Resto de UE,Viajeros,
2021M12,Resto de UE,Pernoctaciones,
2021M12,Resto de Europa,Viajeros,
2021M12,Resto de Europa,Pernoctaciones,
2021M12,Estados Unidos,Viajeros,
2021M12,Estados Unidos,Pernoctaciones,
2021M12,Resto de no residentes en Espańa,Viajeros,
2021M12,Resto de no residentes en Espańa,Pernoctaciones,
2021M12,Resto de America,Viajeros,
2021M12,Resto de America,Pernoctaciones,
2022M01,TOTAL,Viajeros,640.4
2022M01,TOTAL,Pernoctaciones,1981.4
2022M01,RESIDENTES EN ESPAŃA,Viajeros,553.29
2022M01,RESIDENTES EN ESPAŃA,Pernoctaciones,1818.03
2022M01,NO RESIDENTE EN ESPAŃA,Viajeros,87.11
2022M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,163.37
2022M01,Alemania,Viajeros,
2022M01,Alemania,Pernoctaciones,
2022M01,Francia,Viajeros,
2022M01,Francia,Pernoctaciones,
2022M01,Paises Bajos,Viajeros,
2022M01,Paises Bajos,Pernoctaciones,
2022M01,Reino Unido,Viajeros,87.11
2022M01,Reino Unido,Pernoctaciones,163.37
2022M01,Paises Nordicos,Viajeros,
2022M01,Paises Nordicos,Pernoctaciones,
2022M01,Italia,Viajeros,
2022M01,Italia,Pernoctaciones,
2022M01,Resto de UE,Viajeros,
2022M01,Resto de UE,Pernoctaciones,
2022M01,Resto de Europa,Viajeros,
2022M01,Resto de Europa,Pernoctaciones,
2022M01,Estados Unidos,Viajeros,
2022M01,Estados Unidos,Pernoctaciones,
2022M01,Resto de no residentes en Espańa,Viajeros,
2022M01,Resto de no residentes en Espańa,Pernoctaciones,
2022M01,Resto de America,Viajeros,
2022M01,Resto de America,Pernoctaciones,
2022M02,TOTAL,Viajeros,1390
2022M02,TOTAL,Pernoctaciones,4282
2022M02,RESIDENTES EN ESPAŃA,Viajeros,1066.26
2022M02,RESIDENTES EN ESPAŃA,Pernoctaciones,3790.43
2022M02,NO RESIDENTE EN ESPAŃA,Viajeros,323.74
2022M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,491.57
2022M02,Alemania,Viajeros,10.68
2022M02,Alemania,Pernoctaciones,56.99
2022M02,Francia,Viajeros,26.95
2022M02,Francia,Pernoctaciones,42.49
2022M02,Paises Bajos,Viajeros,30.21
2022M02,Paises Bajos,Pernoctaciones,29.8
2022M02,Reino Unido,Viajeros,195.48
2022M02,Reino Unido,Pernoctaciones,272.91
2022M02,Paises Nordicos,Viajeros,5.58
2022M02,Paises Nordicos,Pernoctaciones,5.21
2022M02,Italia,Viajeros,11.16
2022M02,Italia,Pernoctaciones,31.27
2022M02,Resto de UE,Viajeros,43.69
2022M02,Resto de UE,Pernoctaciones,52.91
2022M02,Resto de Europa,Viajeros,
2022M02,Resto de Europa,Pernoctaciones,
2022M02,Estados Unidos,Viajeros,
2022M02,Estados Unidos,Pernoctaciones,
2022M02,Resto de no residentes en Espańa,Viajeros,
2022M02,Resto de no residentes en Espańa,Pernoctaciones,
2022M02,Resto de America,Viajeros,
2022M02,Resto de America,Pernoctaciones,
2022M03,TOTAL,Viajeros,2764.76
2022M03,TOTAL,Pernoctaciones,7822.24
2022M03,RESIDENTES EN ESPAŃA,Viajeros,1865.28
2022M03,RESIDENTES EN ESPAŃA,Pernoctaciones,6264.45
2022M03,NO RESIDENTE EN ESPAŃA,Viajeros,899.48
2022M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1557.79
2022M03,Alemania,Viajeros,79.73
2022M03,Alemania,Pernoctaciones,162.86
2022M03,Francia,Viajeros,83.54
2022M03,Francia,Pernoctaciones,86.65
2022M03,Paises Bajos,Viajeros,91.36
2022M03,Paises Bajos,Pernoctaciones,121.32
2022M03,Reino Unido,Viajeros,578.01
2022M03,Reino Unido,Pernoctaciones,1013.41
2022M03,Paises Nordicos,Viajeros,12.27
2022M03,Paises Nordicos,Pernoctaciones,52.11
2022M03,Italia,Viajeros,8.88
2022M03,Italia,Pernoctaciones,8.6
2022M03,Resto de UE,Viajeros,36.8
2022M03,Resto de UE,Pernoctaciones,104.23
2022M03,Resto de Europa,Viajeros,8.88
2022M03,Resto de Europa,Pernoctaciones,8.6
2022M03,Estados Unidos,Viajeros,
2022M03,Estados Unidos,Pernoctaciones,
2022M03,Resto de no residentes en Espańa,Viajeros,
2022M03,Resto de no residentes en Espańa,Pernoctaciones,
2022M03,Resto de America,Viajeros,
2022M03,Resto de America,Pernoctaciones,
2022M04,TOTAL,Viajeros,10874.53
2022M04,TOTAL,Pernoctaciones,29924.44
2022M04,RESIDENTES EN ESPAŃA,Viajeros,7668.95
2022M04,RESIDENTES EN ESPAŃA,Pernoctaciones,22111.2
2022M04,NO RESIDENTE EN ESPAŃA,Viajeros,3205.58
2022M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,7813.25
2022M04,Alemania,Viajeros,227.75
2022M04,Alemania,Pernoctaciones,594.03
2022M04,Francia,Viajeros,191.53
2022M04,Francia,Pernoctaciones,179.35
2022M04,Paises Bajos,Viajeros,142.32
2022M04,Paises Bajos,Pernoctaciones,475.18
2022M04,Reino Unido,Viajeros,2294.02
2022M04,Reino Unido,Pernoctaciones,5959.19
2022M04,Paises Nordicos,Viajeros,99.15
2022M04,Paises Nordicos,Pernoctaciones,144.87
2022M04,Italia,Viajeros,
2022M04,Italia,Pernoctaciones,
2022M04,Resto de UE,Viajeros,151.84
2022M04,Resto de UE,Pernoctaciones,289.74
2022M04,Resto de Europa,Viajeros,73.72
2022M04,Resto de Europa,Pernoctaciones,112.96
2022M04,Estados Unidos,Viajeros,8.41
2022M04,Estados Unidos,Pernoctaciones,46.36
2022M04,Resto de no residentes en Espańa,Viajeros,16.83
2022M04,Resto de no residentes en Espańa,Pernoctaciones,11.56
2022M04,Resto de America,Viajeros,
2022M04,Resto de America,Pernoctaciones,
2022M05,TOTAL,Viajeros,8003
2022M05,TOTAL,Pernoctaciones,20577
2022M05,RESIDENTES EN ESPAŃA,Viajeros,5419.86
2022M05,RESIDENTES EN ESPAŃA,Pernoctaciones,15857.74
2022M05,NO RESIDENTE EN ESPAŃA,Viajeros,2583.14
2022M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4719.26
2022M05,Alemania,Viajeros,494.64
2022M05,Alemania,Pernoctaciones,853.62
2022M05,Francia,Viajeros,222.58
2022M05,Francia,Pernoctaciones,270.47
2022M05,Paises Bajos,Viajeros,612.07
2022M05,Paises Bajos,Pernoctaciones,1265.8
2022M05,Reino Unido,Viajeros,633.98
2022M05,Reino Unido,Pernoctaciones,1264.72
2022M05,Paises Nordicos,Viajeros,32.73
2022M05,Paises Nordicos,Pernoctaciones,49.72
2022M05,Italia,Viajeros,56.17
2022M05,Italia,Pernoctaciones,58.41
2022M05,Resto de UE,Viajeros,307.74
2022M05,Resto de UE,Pernoctaciones,561.86
2022M05,Resto de Europa,Viajeros,162.74
2022M05,Resto de Europa,Pernoctaciones,309.29
2022M05,Estados Unidos,Viajeros,4.32
2022M05,Estados Unidos,Pernoctaciones,8.99
2022M05,Resto de no residentes en Espańa,Viajeros,56.17
2022M05,Resto de no residentes en Espańa,Pernoctaciones,76.38
2022M05,Resto de America,Viajeros,
2022M05,Resto de America,Pernoctaciones,
2022M06,TOTAL,Viajeros,12323
2022M06,TOTAL,Pernoctaciones,40648
2022M06,RESIDENTES EN ESPAŃA,Viajeros,8800.82
2022M06,RESIDENTES EN ESPAŃA,Pernoctaciones,32915.37
2022M06,NO RESIDENTE EN ESPAŃA,Viajeros,3522.18
2022M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,7732.63
2022M06,Alemania,Viajeros,670.5
2022M06,Alemania,Pernoctaciones,1481.47
2022M06,Francia,Viajeros,317.42
2022M06,Francia,Pernoctaciones,457.32
2022M06,Paises Bajos,Viajeros,813.42
2022M06,Paises Bajos,Pernoctaciones,1796.9
2022M06,Reino Unido,Viajeros,920.81
2022M06,Reino Unido,Pernoctaciones,2438.23
2022M06,Paises Nordicos,Viajeros,7.85
2022M06,Paises Nordicos,Pernoctaciones,42.58
2022M06,Italia,Viajeros,57.58
2022M06,Italia,Pernoctaciones,108.01
2022M06,Resto de UE,Viajeros,367.74
2022M06,Resto de UE,Pernoctaciones,795.56
2022M06,Resto de Europa,Viajeros,218.41
2022M06,Resto de Europa,Pernoctaciones,406.01
2022M06,Estados Unidos,Viajeros,10.18
2022M06,Estados Unidos,Pernoctaciones,14.71
2022M06,Resto de no residentes en Espańa,Viajeros,97.12
2022M06,Resto de no residentes en Espańa,Pernoctaciones,109.57
2022M06,Resto de America,Viajeros,41.15
2022M06,Resto de America,Pernoctaciones,82.27
2022M07,TOTAL,Viajeros,20781
2022M07,TOTAL,Pernoctaciones,98783
2022M07,RESIDENTES EN ESPAŃA,Viajeros,18490.99
2022M07,RESIDENTES EN ESPAŃA,Pernoctaciones,94939.16
2022M07,NO RESIDENTE EN ESPAŃA,Viajeros,2290.01
2022M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,3843.84
2022M07,Alemania,Viajeros,382.23
2022M07,Alemania,Pernoctaciones,528.26
2022M07,Francia,Viajeros,396.25
2022M07,Francia,Pernoctaciones,621.69
2022M07,Paises Bajos,Viajeros,747.57
2022M07,Paises Bajos,Pernoctaciones,1284.66
2022M07,Reino Unido,Viajeros,294.35
2022M07,Reino Unido,Pernoctaciones,675.93
2022M07,Paises Nordicos,Viajeros,10.43
2022M07,Paises Nordicos,Pernoctaciones,9.27
2022M07,Italia,Viajeros,20.86
2022M07,Italia,Pernoctaciones,18.55
2022M07,Resto de UE,Viajeros,371.3
2022M07,Resto de UE,Pernoctaciones,635.37
2022M07,Resto de Europa,Viajeros,51.38
2022M07,Resto de Europa,Pernoctaciones,56.19
2022M07,Estados Unidos,Viajeros,
2022M07,Estados Unidos,Pernoctaciones,
2022M07,Resto de no residentes en Espańa,Viajeros,
2022M07,Resto de no residentes en Espańa,Pernoctaciones,
2022M07,Resto de America,Viajeros,15.64
2022M07,Resto de America,Pernoctaciones,13.91
2022M08,TOTAL,Viajeros,22829
2022M08,TOTAL,Pernoctaciones,114221
2022M08,RESIDENTES EN ESPAŃA,Viajeros,19394.72
2022M08,RESIDENTES EN ESPAŃA,Pernoctaciones,108053.01
2022M08,NO RESIDENTE EN ESPAŃA,Viajeros,3434.28
2022M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,6167.99
2022M08,Alemania,Viajeros,391.78
2022M08,Alemania,Pernoctaciones,461.93
2022M08,Francia,Viajeros,783.62
2022M08,Francia,Pernoctaciones,1163.72
2022M08,Paises Bajos,Viajeros,891.74
2022M08,Paises Bajos,Pernoctaciones,2051.58
2022M08,Reino Unido,Viajeros,522.35
2022M08,Reino Unido,Pernoctaciones,1267.25
2022M08,Paises Nordicos,Viajeros,61.16
2022M08,Paises Nordicos,Pernoctaciones,103.32
2022M08,Italia,Viajeros,163.29
2022M08,Italia,Pernoctaciones,171.09
2022M08,Resto de UE,Viajeros,397.87
2022M08,Resto de UE,Pernoctaciones,674.09
2022M08,Resto de Europa,Viajeros,97.95
2022M08,Resto de Europa,Pernoctaciones,117.7
2022M08,Estados Unidos,Viajeros,
2022M08,Estados Unidos,Pernoctaciones,
2022M08,Resto de no residentes en Espańa,Viajeros,75.5
2022M08,Resto de no residentes en Espańa,Pernoctaciones,122.1
2022M08,Resto de America,Viajeros,49.01
2022M08,Resto de America,Pernoctaciones,35.22
2022M09,TOTAL,Viajeros,10400
2022M09,TOTAL,Pernoctaciones,31174
2022M09,RESIDENTES EN ESPAŃA,Viajeros,8048.19
2022M09,RESIDENTES EN ESPAŃA,Pernoctaciones,27281.65
2022M09,NO RESIDENTE EN ESPAŃA,Viajeros,2351.81
2022M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,3892.35
2022M09,Alemania,Viajeros,440.2
2022M09,Alemania,Pernoctaciones,663.99
2022M09,Francia,Viajeros,337.72
2022M09,Francia,Pernoctaciones,475.07
2022M09,Paises Bajos,Viajeros,512.58
2022M09,Paises Bajos,Pernoctaciones,1014.48
2022M09,Reino Unido,Viajeros,588.53
2022M09,Reino Unido,Pernoctaciones,1022.48
2022M09,Paises Nordicos,Viajeros,
2022M09,Paises Nordicos,Pernoctaciones,
2022M09,Italia,Viajeros,14.47
2022M09,Italia,Pernoctaciones,22.88
2022M09,Resto de UE,Viajeros,232.77
2022M09,Resto de UE,Pernoctaciones,397.28
2022M09,Resto de Europa,Viajeros,118.19
2022M09,Resto de Europa,Pernoctaciones,124.09
2022M09,Estados Unidos,Viajeros,
2022M09,Estados Unidos,Pernoctaciones,5.72
2022M09,Resto de no residentes en Espańa,Viajeros,107.35
2022M09,Resto de no residentes en Espańa,Pernoctaciones,166.36
2022M09,Resto de America,Viajeros,
2022M09,Resto de America,Pernoctaciones,
2022M10,TOTAL,Viajeros,6626
2022M10,TOTAL,Pernoctaciones,16831
2022M10,RESIDENTES EN ESPAŃA,Viajeros,4382.97
2022M10,RESIDENTES EN ESPAŃA,Pernoctaciones,12400.97
2022M10,NO RESIDENTE EN ESPAŃA,Viajeros,2243.03
2022M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4430.03
2022M10,Alemania,Viajeros,313.14
2022M10,Alemania,Pernoctaciones,499.01
2022M10,Francia,Viajeros,160.03
2022M10,Francia,Pernoctaciones,274.82
2022M10,Paises Bajos,Viajeros,307.85
2022M10,Paises Bajos,Pernoctaciones,884.12
2022M10,Reino Unido,Viajeros,1108.88
2022M10,Reino Unido,Pernoctaciones,2177.82
2022M10,Paises Nordicos,Viajeros,17.06
2022M10,Paises Nordicos,Pernoctaciones,26.54
2022M10,Italia,Viajeros,25.18
2022M10,Italia,Pernoctaciones,20.44
2022M10,Resto de UE,Viajeros,118.59
2022M10,Resto de UE,Pernoctaciones,201.16
2022M10,Resto de Europa,Viajeros,168.34
2022M10,Resto de Europa,Pernoctaciones,309.37
2022M10,Estados Unidos,Viajeros,6.3
2022M10,Estados Unidos,Pernoctaciones,5.11
2022M10,Resto de no residentes en Espańa,Viajeros,17.67
2022M10,Resto de no residentes en Espańa,Pernoctaciones,31.65
2022M10,Resto de America,Viajeros,
2022M10,Resto de America,Pernoctaciones,
2022M11,TOTAL,Viajeros,2610
2022M11,TOTAL,Pernoctaciones,7151
2022M11,RESIDENTES EN ESPAŃA,Viajeros,2193.78
2022M11,RESIDENTES EN ESPAŃA,Pernoctaciones,6419.56
2022M11,NO RESIDENTE EN ESPAŃA,Viajeros,416.22
2022M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,731.44
2022M11,Alemania,Viajeros,70.39
2022M11,Alemania,Pernoctaciones,89.35
2022M11,Francia,Viajeros,64.47
2022M11,Francia,Pernoctaciones,107.83
2022M11,Paises Bajos,Viajeros,23.06
2022M11,Paises Bajos,Pernoctaciones,37.1
2022M11,Reino Unido,Viajeros,130.02
2022M11,Reino Unido,Pernoctaciones,278.08
2022M11,Paises Nordicos,Viajeros,
2022M11,Paises Nordicos,Pernoctaciones,
2022M11,Italia,Viajeros,
2022M11,Italia,Pernoctaciones,
2022M11,Resto de UE,Viajeros,96.2
2022M11,Resto de UE,Pernoctaciones,150.01
2022M11,Resto de Europa,Viajeros,32.07
2022M11,Resto de Europa,Pernoctaciones,62.32
2022M11,Estados Unidos,Viajeros,
2022M11,Estados Unidos,Pernoctaciones,
2022M11,Resto de no residentes en Espańa,Viajeros,
2022M11,Resto de no residentes en Espańa,Pernoctaciones,
2022M11,Resto de America,Viajeros,
2022M11,Resto de America,Pernoctaciones,6.75
2022M12,TOTAL,Viajeros,982.47
2022M12,TOTAL,Pernoctaciones,4815.45
2022M12,RESIDENTES EN ESPAŃA,Viajeros,982.47
2022M12,RESIDENTES EN ESPAŃA,Pernoctaciones,4815.45
2022M12,NO RESIDENTE EN ESPAŃA,Viajeros,
2022M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,
2022M12,Alemania,Viajeros,
2022M12,Alemania,Pernoctaciones,
2022M12,Francia,Viajeros,
2022M12,Francia,Pernoctaciones,
2022M12,Paises Bajos,Viajeros,
2022M12,Paises Bajos,Pernoctaciones,
2022M12,Reino Unido,Viajeros,
2022M12,Reino Unido,Pernoctaciones,
2022M12,Paises Nordicos,Viajeros,
2022M12,Paises Nordicos,Pernoctaciones,
2022M12,Italia,Viajeros,
2022M12,Italia,Pernoctaciones,
2022M12,Resto de UE,Viajeros,
2022M12,Resto de UE,Pernoctaciones,
2022M12,Resto de Europa,Viajeros,
2022M12,Resto de Europa,Pernoctaciones,
2022M12,Estados Unidos,Viajeros,
2022M12,Estados Unidos,Pernoctaciones,
2022M12,Resto de no residentes en Espańa,Viajeros,
2022M12,Resto de no residentes en Espańa,Pernoctaciones,
2022M12,Resto de America,Viajeros,
2022M12,Resto de America,Pernoctaciones,
2023M02,TOTAL,Viajeros,1260
2023M02,TOTAL,Pernoctaciones,5086
2023M02,RESIDENTES EN ESPAŃA,Viajeros,840.13
2023M02,RESIDENTES EN ESPAŃA,Pernoctaciones,4358.28
2023M02,NO RESIDENTE EN ESPAŃA,Viajeros,419.87
2023M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,727.72
2023M02,Alemania,Viajeros,4.23
2023M02,Alemania,Pernoctaciones,4.11
2023M02,Francia,Viajeros,8.45
2023M02,Francia,Pernoctaciones,24.65
2023M02,Paises Bajos,Viajeros,42.27
2023M02,Paises Bajos,Pernoctaciones,123.24
2023M02,Reino Unido,Viajeros,326.41
2023M02,Reino Unido,Pernoctaciones,521.26
2023M02,Paises Nordicos,Viajeros,
2023M02,Paises Nordicos,Pernoctaciones,
2023M02,Italia,Viajeros,13.15
2023M02,Italia,Pernoctaciones,10.8
2023M02,Resto de UE,Viajeros,16.91
2023M02,Resto de UE,Pernoctaciones,27.23
2023M02,Resto de Europa,Viajeros,8.45
2023M02,Resto de Europa,Pernoctaciones,16.43
