Periodo,País de residencia,Medida,DATA
2023M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,22172.97
2023M08,Alemania,Viajeros,1000.97
2023M08,Alemania,Pernoctaciones,1618.52
2023M08,Francia,Viajeros,3067.81
2023M08,Francia,Pernoctaciones,4542.86
2023M08,Italia,Viajeros,1240.35
2023M08,Italia,Pernoctaciones,1830.53
2023M08,Paises Bajos,Viajeros,650.68
2023M08,Paises Bajos,Pernoctaciones,1190.74
2023M08,Reino Unido,Viajeros,1073.93
2023M08,Reino Unido,Pernoctaciones,1804.31
2023M08,Paises Nordicos,Viajeros,307.28
2023M08,Paises Nordicos,Pernoctaciones,393.52
2023M08,Resto de UE,Viajeros,2257.73
2023M08,Resto de UE,Pernoctaciones,3497.64
2023M08,Estados Unidos,Viajeros,1293.48
2023M08,Estados Unidos,Pernoctaciones,1753.93
2023M08,Resto de America,Viajeros,1296.96
2023M08,Resto de America,Pernoctaciones,2297
2023M08,Resto de no residentes en Espańa,Viajeros,1203.93
2023M08,Resto de no residentes en Espańa,Pernoctaciones,2730.42
2023M08,Resto de Europa,Viajeros,372.85
2023M08,Resto de Europa,Pernoctaciones,513.48
2023M09,TOTAL,Viajeros,59309.24
2023M09,TOTAL,Pernoctaciones,104707.72
2023M09,RESIDENTES EN ESPAŃA,Viajeros,39985.66
2023M09,RESIDENTES EN ESPAŃA,Pernoctaciones,70292.18
2023M09,NO RESIDENTE EN ESPAŃA,Viajeros,19323.58
2023M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,34415.54
2023M09,Alemania,Viajeros,1627.7
2023M09,Alemania,Pernoctaciones,3044.06
2023M09,Francia,Viajeros,2627.88
2023M09,Francia,Pernoctaciones,4815.79
2023M09,Italia,Viajeros,544.29
2023M09,Italia,Pernoctaciones,1158.37
2023M09,Paises Bajos,Viajeros,744.28
2023M09,Paises Bajos,Pernoctaciones,1445.27
2023M09,Reino Unido,Viajeros,2214.89
2023M09,Reino Unido,Pernoctaciones,4672.19
2023M09,Paises Nordicos,Viajeros,755.19
2023M09,Paises Nordicos,Pernoctaciones,1264.25
2023M09,Resto de UE,Viajeros,2796.07
2023M09,Resto de UE,Pernoctaciones,4343.07
2023M09,Estados Unidos,Viajeros,3013.66
2023M09,Estados Unidos,Pernoctaciones,4941.37
2023M09,Resto de America,Viajeros,2194.73
2023M09,Resto de America,Pernoctaciones,3806.39
2023M09,Resto de no residentes en Espańa,Viajeros,2056.47
2023M09,Resto de no residentes en Espańa,Pernoctaciones,3556.63
2023M09,Resto de Europa,Viajeros,748.43
2023M09,Resto de Europa,Pernoctaciones,1368.16
2023M10,TOTAL,Viajeros,53765.99
2023M10,TOTAL,Pernoctaciones,96798.48
2023M10,RESIDENTES EN ESPAŃA,Viajeros,40457.74
2023M10,RESIDENTES EN ESPAŃA,Pernoctaciones,74298.63
2023M10,NO RESIDENTE EN ESPAŃA,Viajeros,13308.26
2023M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,22499.85
2023M10,Alemania,Viajeros,1121.84
2023M10,Alemania,Pernoctaciones,1981.24
2023M10,Francia,Viajeros,2095.57
2023M10,Francia,Pernoctaciones,3369.75
2023M10,Italia,Viajeros,572.66
2023M10,Italia,Pernoctaciones,911.89
2023M10,Paises Bajos,Viajeros,524.26
2023M10,Paises Bajos,Pernoctaciones,848.15
2023M10,Reino Unido,Viajeros,1272.35
2023M10,Reino Unido,Pernoctaciones,2474.25
2023M10,Paises Nordicos,Viajeros,461.48
2023M10,Paises Nordicos,Pernoctaciones,804.43
2023M10,Resto de UE,Viajeros,2144.77
2023M10,Resto de UE,Pernoctaciones,3318.29
2023M10,Estados Unidos,Viajeros,1876
2023M10,Estados Unidos,Pernoctaciones,2998.61
2023M10,Resto de America,Viajeros,1568.88
2023M10,Resto de America,Pernoctaciones,3140.17
2023M10,Resto de no residentes en Espańa,Viajeros,1291.08
2023M10,Resto de no residentes en Espańa,Pernoctaciones,2005.73
2023M10,Resto de Europa,Viajeros,379.37
2023M10,Resto de Europa,Pernoctaciones,647.34
2023M11,TOTAL,Viajeros,39275.34
2023M11,TOTAL,Pernoctaciones,69472.22
2023M11,RESIDENTES EN ESPAŃA,Viajeros,33955.74
2023M11,RESIDENTES EN ESPAŃA,Pernoctaciones,59301.56
2023M11,NO RESIDENTE EN ESPAŃA,Viajeros,5319.6
2023M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,10170.66
2023M11,Alemania,Viajeros,404.81
2023M11,Alemania,Pernoctaciones,754.28
2023M11,Francia,Viajeros,948.7
2023M11,Francia,Pernoctaciones,1851.93
2023M11,Italia,Viajeros,419.54
2023M11,Italia,Pernoctaciones,796.25
2023M11,Paises Bajos,Viajeros,121.5
2023M11,Paises Bajos,Pernoctaciones,234.47
2023M11,Reino Unido,Viajeros,398.19
2023M11,Reino Unido,Pernoctaciones,828.81
2023M11,Paises Nordicos,Viajeros,138.89
2023M11,Paises Nordicos,Pernoctaciones,220.69
2023M11,Resto de UE,Viajeros,1002.06
2023M11,Resto de UE,Pernoctaciones,2099.49
2023M11,Estados Unidos,Viajeros,469.98
2023M11,Estados Unidos,Pernoctaciones,866.33
2023M11,Resto de America,Viajeros,702.61
2023M11,Resto de America,Pernoctaciones,1372.68
2023M11,Resto de no residentes en Espańa,Viajeros,401.07
2023M11,Resto de no residentes en Espańa,Pernoctaciones,649.45
2023M11,Resto de Europa,Viajeros,312.26
2023M11,Resto de Europa,Pernoctaciones,496.27
2023M12,TOTAL,Viajeros,31868.03
2023M12,TOTAL,Pernoctaciones,62757.41
2023M12,RESIDENTES EN ESPAŃA,Viajeros,28661.3
2023M12,RESIDENTES EN ESPAŃA,Pernoctaciones,56746.93
2023M12,NO RESIDENTE EN ESPAŃA,Viajeros,3206.73
2023M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,6010.48
2023M12,Alemania,Viajeros,133.03
2023M12,Alemania,Pernoctaciones,325.63
2023M12,Francia,Viajeros,674.77
2023M12,Francia,Pernoctaciones,1238.36
2023M12,Italia,Viajeros,170.13
2023M12,Italia,Pernoctaciones,332.44
2023M12,Paises Bajos,Viajeros,99.78
2023M12,Paises Bajos,Pernoctaciones,122.56
2023M12,Reino Unido,Viajeros,211.4
2023M12,Reino Unido,Pernoctaciones,362.44
2023M12,Paises Nordicos,Viajeros,18.22
2023M12,Paises Nordicos,Pernoctaciones,38.02
2023M12,Resto de UE,Viajeros,611.37
2023M12,Resto de UE,Pernoctaciones,983.42
2023M12,Estados Unidos,Viajeros,277.11
2023M12,Estados Unidos,Pernoctaciones,571.77
2023M12,Resto de America,Viajeros,505.04
2023M12,Resto de America,Pernoctaciones,970.98
2023M12,Resto de no residentes en Espańa,Viajeros,325.55
2023M12,Resto de no residentes en Espańa,Pernoctaciones,720.46
2023M12,Resto de Europa,Viajeros,180.34
2023M12,Resto de Europa,Pernoctaciones,344.39
2024M01,TOTAL,Viajeros,26530.33
2024M01,TOTAL,Pernoctaciones,43247.51
2024M01,RESIDENTES EN ESPAŃA,Viajeros,22908.67
2024M01,RESIDENTES EN ESPAŃA,Pernoctaciones,37333.56
2024M01,NO RESIDENTE EN ESPAŃA,Viajeros,3621.67
2024M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,5913.95
2024M01,Alemania,Viajeros,248.56
2024M01,Alemania,Pernoctaciones,458.77
2024M01,Francia,Viajeros,599.68
2024M01,Francia,Pernoctaciones,927.26
2024M01,Italia,Viajeros,261.36
2024M01,Italia,Pernoctaciones,512.58
2024M01,Paises Bajos,Viajeros,91.16
2024M01,Paises Bajos,Pernoctaciones,124.59
2024M01,Reino Unido,Viajeros,314.06
2024M01,Reino Unido,Pernoctaciones,461.28
2024M01,Paises Nordicos,Viajeros,50.87
2024M01,Paises Nordicos,Pernoctaciones,61.44
2024M01,Resto de UE,Viajeros,664.11
2024M01,Resto de UE,Pernoctaciones,1045.86
2024M01,Estados Unidos,Viajeros,306.09
2024M01,Estados Unidos,Pernoctaciones,554.32
2024M01,Resto de America,Viajeros,604.16
2024M01,Resto de America,Pernoctaciones,974.95
2024M01,Resto de no residentes en Espańa,Viajeros,284.26
2024M01,Resto de no residentes en Espańa,Pernoctaciones,498.29
2024M01,Resto de Europa,Viajeros,197.37
2024M01,Resto de Europa,Pernoctaciones,294.6
2024M02,TOTAL,Viajeros,32960.16
2024M02,TOTAL,Pernoctaciones,57159.96
2024M02,RESIDENTES EN ESPAŃA,Viajeros,28882.94
2024M02,RESIDENTES EN ESPAŃA,Pernoctaciones,50040.24
2024M02,NO RESIDENTE EN ESPAŃA,Viajeros,4077.23
2024M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,7119.72
2024M02,Alemania,Viajeros,241.76
2024M02,Alemania,Pernoctaciones,399.38
2024M02,Francia,Viajeros,609.81
2024M02,Francia,Pernoctaciones,1232.75
2024M02,Italia,Viajeros,295.17
2024M02,Italia,Pernoctaciones,574.53
2024M02,Paises Bajos,Viajeros,109.46
2024M02,Paises Bajos,Pernoctaciones,139.02
2024M02,Reino Unido,Viajeros,296.27
2024M02,Reino Unido,Pernoctaciones,534.51
2024M02,Paises Nordicos,Viajeros,32.94
2024M02,Paises Nordicos,Pernoctaciones,50.6
2024M02,Resto de UE,Viajeros,784.77
2024M02,Resto de UE,Pernoctaciones,1353.41
2024M02,Estados Unidos,Viajeros,361.1
2024M02,Estados Unidos,Pernoctaciones,637.95
2024M02,Resto de America,Viajeros,727.35
2024M02,Resto de America,Pernoctaciones,1244.49
2024M02,Resto de no residentes en Espańa,Viajeros,437.2
2024M02,Resto de no residentes en Espańa,Pernoctaciones,628.93
2024M02,Resto de Europa,Viajeros,181.42
2024M02,Resto de Europa,Pernoctaciones,324.16
2024M03,TOTAL,Viajeros,46190.41
2024M03,TOTAL,Pernoctaciones,80438.97
2024M03,RESIDENTES EN ESPAŃA,Viajeros,39643.56
2024M03,RESIDENTES EN ESPAŃA,Pernoctaciones,69200.71
2024M03,NO RESIDENTE EN ESPAŃA,Viajeros,6546.86
2024M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,11238.27
2024M03,Alemania,Viajeros,576.47
2024M03,Alemania,Pernoctaciones,982.15
2024M03,Francia,Viajeros,1093.01
2024M03,Francia,Pernoctaciones,1978.08
2024M03,Italia,Viajeros,373.02
2024M03,Italia,Pernoctaciones,652.31
2024M03,Paises Bajos,Viajeros,193.01
2024M03,Paises Bajos,Pernoctaciones,272.24
2024M03,Reino Unido,Viajeros,526.73
2024M03,Reino Unido,Pernoctaciones,847.94
2024M03,Paises Nordicos,Viajeros,157.99
2024M03,Paises Nordicos,Pernoctaciones,284.64
2024M03,Resto de UE,Viajeros,1046.35
2024M03,Resto de UE,Pernoctaciones,1747.06
2024M03,Estados Unidos,Viajeros,821.34
2024M03,Estados Unidos,Pernoctaciones,1794.1
2024M03,Resto de America,Viajeros,955.13
2024M03,Resto de America,Pernoctaciones,1406.94
2024M03,Resto de no residentes en Espańa,Viajeros,513.98
2024M03,Resto de no residentes en Espańa,Pernoctaciones,800.88
2024M03,Resto de Europa,Viajeros,289.81
2024M03,Resto de Europa,Pernoctaciones,471.95
