Municipio,Categoría turística,Indicador,Periodo,DATA
LA RIOJA,Alquiler por habitaciones,Plazas,2017,458.0
LA RIOJA,Alquiler por habitaciones,Plazas,2018,439.0
LA RIOJA,Alquiler por habitaciones,Plazas,2019,415.0
LA RIOJA,Alquiler por habitaciones,Plazas,2020,329.0
LA RIOJA,Alquiler por habitaciones,Plazas,2021,315.0
LA RIOJA,Alquiler por habitaciones,Plazas,2022,294.0
LA RIOJA,Alquiler por habitaciones,Plazas,2023,294.0
LA RIOJA,Alquiler por habitaciones,Plazas,2024,294.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2009,301.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2010,295.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2011,295.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2012,293.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2013,268.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2014,251.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2015,240.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2016,233.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2017,233.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2018,224.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2019,212.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2020,168.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2021,161.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2022,161.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2023,161.0
LA RIOJA,Alquiler por habitaciones,Habitaciones,2024,161.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2009,27.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2010,32.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2011,32.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2012,35.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2013,39.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2014,39.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2015,39.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2016,40.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2017,40.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2018,41.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2019,42.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2020,53.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2021,52.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2022,53.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2023,53.0
LA RIOJA,Alquiler completo y por habitaciones,Establecimientos,2024,53.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2009,257.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2010,313.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2011,313.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2012,338.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2013,386.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2014,392.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2015,394.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2016,398.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2017,398.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2018,411.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2019,429.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2020,562.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2021,558.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2022,563.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2023,563.0
LA RIOJA,Alquiler completo y por habitaciones,Plazas,2024,563.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2009,131.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2010,159.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2011,159.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2012,172.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2013,196.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2014,199.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2015,200.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2016,202.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2017,202.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2018,210.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2019,220.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2020,297.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2021,290.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2022,310.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2023,310.0
LA RIOJA,Alquiler completo y por habitaciones,Habitaciones,2024,310.0
Ábalos,TOTAL,Establecimientos,2009,1.0
Ábalos,TOTAL,Establecimientos,2010,1.0
Ábalos,TOTAL,Establecimientos,2011,1.0
Ábalos,TOTAL,Establecimientos,2012,1.0
Ábalos,TOTAL,Establecimientos,2013,1.0
Ábalos,TOTAL,Establecimientos,2014,1.0
Ábalos,TOTAL,Establecimientos,2015,1.0
Ábalos,TOTAL,Establecimientos,2016,1.0
Ábalos,TOTAL,Establecimientos,2017,1.0
Ábalos,TOTAL,Establecimientos,2018,1.0
Ábalos,TOTAL,Establecimientos,2019,1.0
Ábalos,TOTAL,Establecimientos,2020,1.0
Ábalos,TOTAL,Establecimientos,2021,1.0
Ábalos,TOTAL,Establecimientos,2022,1.0
Ábalos,TOTAL,Establecimientos,2023,1.0
Ábalos,TOTAL,Establecimientos,2024,1.0
Ábalos,TOTAL,Plazas,2009,10.0
Ábalos,TOTAL,Plazas,2010,10.0
Ábalos,TOTAL,Plazas,2011,10.0
Ábalos,TOTAL,Plazas,2012,10.0
Ábalos,TOTAL,Plazas,2013,10.0
Ábalos,TOTAL,Plazas,2014,10.0
Ábalos,TOTAL,Plazas,2015,10.0
Ábalos,TOTAL,Plazas,2016,10.0
Ábalos,TOTAL,Plazas,2017,10.0
Ábalos,TOTAL,Plazas,2018,10.0
Ábalos,TOTAL,Plazas,2019,10.0
Ábalos,TOTAL,Plazas,2020,10.0
Ábalos,TOTAL,Plazas,2021,10.0
Ábalos,TOTAL,Plazas,2022,10.0
Ábalos,TOTAL,Plazas,2023,10.0
Ábalos,TOTAL,Plazas,2024,10.0
Ábalos,TOTAL,Habitaciones,2009,5.0
Ábalos,TOTAL,Habitaciones,2010,5.0
Ábalos,TOTAL,Habitaciones,2011,5.0
Ábalos,TOTAL,Habitaciones,2012,5.0
Ábalos,TOTAL,Habitaciones,2013,5.0
Ábalos,TOTAL,Habitaciones,2014,5.0
Ábalos,TOTAL,Habitaciones,2015,5.0
Ábalos,TOTAL,Habitaciones,2016,5.0
Ábalos,TOTAL,Habitaciones,2017,5.0
Ábalos,TOTAL,Habitaciones,2018,5.0
Ábalos,TOTAL,Habitaciones,2019,5.0
Ábalos,TOTAL,Habitaciones,2020,5.0
Ábalos,TOTAL,Habitaciones,2021,5.0
Ábalos,TOTAL,Habitaciones,2022,5.0
Ábalos,TOTAL,Habitaciones,2023,5.0
Ábalos,TOTAL,Habitaciones,2024,5.0
Ábalos,Alquiler completo,Establecimientos,2009,6.0
Ábalos,Alquiler completo,Establecimientos,2010,6.0
Ábalos,Alquiler completo,Establecimientos,2011,6.0
Ábalos,Alquiler completo,Establecimientos,2012,6.0
Ábalos,Alquiler completo,Establecimientos,2013,6.0
Ábalos,Alquiler completo,Establecimientos,2014,6.0
Ábalos,Alquiler completo,Establecimientos,2015,6.0
Ábalos,Alquiler completo,Establecimientos,2016,6.0
Ábalos,Alquiler completo,Establecimientos,2017,6.0
Ábalos,Alquiler completo,Establecimientos,2018,6.0
Ábalos,Alquiler completo,Establecimientos,2019,6.0
Ábalos,Alquiler completo,Establecimientos,2020,6.0
Ábalos,Alquiler completo,Establecimientos,2021,6.0
Ábalos,Alquiler completo,Establecimientos,2022,6.0
Ábalos,Alquiler completo,Establecimientos,2023,6.0
Ábalos,Alquiler completo,Establecimientos,2024,6.0
Ábalos,Alquiler completo,Plazas,2009,6.0
Ábalos,Alquiler completo,Plazas,2010,6.0
Ábalos,Alquiler completo,Plazas,2011,6.0
Ábalos,Alquiler completo,Plazas,2012,6.0
Ábalos,Alquiler completo,Plazas,2013,6.0
Ábalos,Alquiler completo,Plazas,2014,6.0
Ábalos,Alquiler completo,Plazas,2015,6.0
Ábalos,Alquiler completo,Plazas,2016,6.0
Ábalos,Alquiler completo,Plazas,2017,6.0
Ábalos,Alquiler completo,Plazas,2018,6.0
Ábalos,Alquiler completo,Plazas,2019,6.0
Ábalos,Alquiler completo,Plazas,2020,6.0
Ábalos,Alquiler completo,Plazas,2021,6.0
Ábalos,Alquiler completo,Plazas,2022,6.0
Ábalos,Alquiler completo,Plazas,2023,6.0
Ábalos,Alquiler completo,Plazas,2024,6.0
Ábalos,Alquiler completo,Habitaciones,2009,6.0
Ábalos,Alquiler completo,Habitaciones,2010,6.0
Ábalos,Alquiler completo,Habitaciones,2011,6.0
Ábalos,Alquiler completo,Habitaciones,2012,6.0
Ábalos,Alquiler completo,Habitaciones,2013,6.0
Ábalos,Alquiler completo,Habitaciones,2014,6.0
Ábalos,Alquiler completo,Habitaciones,2015,6.0
Ábalos,Alquiler completo,Habitaciones,2016,6.0
Ábalos,Alquiler completo,Habitaciones,2017,6.0
Ábalos,Alquiler completo,Habitaciones,2018,6.0
Ábalos,Alquiler completo,Habitaciones,2019,6.0
Ábalos,Alquiler completo,Habitaciones,2020,6.0
Ábalos,Alquiler completo,Habitaciones,2021,6.0
Ábalos,Alquiler completo,Habitaciones,2022,6.0
Ábalos,Alquiler completo,Habitaciones,2023,6.0
Ábalos,Alquiler completo,Habitaciones,2024,6.0
Ábalos,Alquiler por habitaciones,Establecimientos,2009,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2010,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2011,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2012,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2013,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2014,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2015,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2016,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2017,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2018,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2019,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2020,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2021,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2022,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2023,1.0
Ábalos,Alquiler por habitaciones,Establecimientos,2024,1.0
Ábalos,Alquiler por habitaciones,Plazas,2009,10.0
Ábalos,Alquiler por habitaciones,Plazas,2010,10.0
Ábalos,Alquiler por habitaciones,Plazas,2011,10.0
Ábalos,Alquiler por habitaciones,Plazas,2012,10.0
Ábalos,Alquiler por habitaciones,Plazas,2013,10.0
Ábalos,Alquiler por habitaciones,Plazas,2014,10.0
Ábalos,Alquiler por habitaciones,Plazas,2015,10.0
Ábalos,Alquiler por habitaciones,Plazas,2016,10.0
Ábalos,Alquiler por habitaciones,Plazas,2017,10.0
Ábalos,Alquiler por habitaciones,Plazas,2018,10.0
Ábalos,Alquiler por habitaciones,Plazas,2019,10.0
Ábalos,Alquiler por habitaciones,Plazas,2020,10.0
Ábalos,Alquiler por habitaciones,Plazas,2021,10.0
Ábalos,Alquiler por habitaciones,Plazas,2022,10.0
Ábalos,Alquiler por habitaciones,Plazas,2023,10.0
Ábalos,Alquiler por habitaciones,Plazas,2024,10.0
Ábalos,Alquiler por habitaciones,Habitaciones,2009,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2010,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2011,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2012,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2013,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2014,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2015,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2016,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2017,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2018,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2019,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2020,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2021,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2022,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2023,5.0
Ábalos,Alquiler por habitaciones,Habitaciones,2024,5.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2009,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2010,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2011,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2012,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2013,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2014,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2015,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2016,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2017,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2018,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2019,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2020,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2021,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2022,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2023,6.0
Ábalos,Alquiler completo y por habitaciones,Establecimientos,2024,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2009,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2010,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2011,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2012,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2013,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2014,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2015,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2016,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2017,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2018,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2019,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2020,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2021,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2022,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2023,6.0
Ábalos,Alquiler completo y por habitaciones,Plazas,2024,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2009,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2010,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2011,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2012,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2013,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2014,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2015,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2016,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2017,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2018,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2019,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2020,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2021,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2022,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2023,6.0
Ábalos,Alquiler completo y por habitaciones,Habitaciones,2024,6.0
Agoncillo,TOTAL,Establecimientos,2009,6.0
Agoncillo,TOTAL,Establecimientos,2010,6.0
Agoncillo,TOTAL,Establecimientos,2011,6.0
Agoncillo,TOTAL,Establecimientos,2012,6.0
Agoncillo,TOTAL,Establecimientos,2013,6.0
Agoncillo,TOTAL,Establecimientos,2014,6.0
Agoncillo,TOTAL,Establecimientos,2015,6.0
Agoncillo,TOTAL,Establecimientos,2016,6.0
Agoncillo,TOTAL,Establecimientos,2017,6.0
Agoncillo,TOTAL,Establecimientos,2018,6.0
Agoncillo,TOTAL,Establecimientos,2019,6.0
Agoncillo,TOTAL,Establecimientos,2020,6.0
Agoncillo,TOTAL,Establecimientos,2021,6.0
Agoncillo,TOTAL,Establecimientos,2022,6.0
Agoncillo,TOTAL,Establecimientos,2023,6.0
Agoncillo,TOTAL,Establecimientos,2024,6.0
Agoncillo,TOTAL,Plazas,2009,6.0
Agoncillo,TOTAL,Plazas,2010,6.0
Agoncillo,TOTAL,Plazas,2011,6.0
Agoncillo,TOTAL,Plazas,2012,6.0
Agoncillo,TOTAL,Plazas,2013,6.0
Agoncillo,TOTAL,Plazas,2014,6.0
Agoncillo,TOTAL,Plazas,2015,6.0
Agoncillo,TOTAL,Plazas,2016,6.0
Agoncillo,TOTAL,Plazas,2017,6.0
Agoncillo,TOTAL,Plazas,2018,6.0
Agoncillo,TOTAL,Plazas,2019,6.0
Agoncillo,TOTAL,Plazas,2020,6.0
Agoncillo,TOTAL,Plazas,2021,6.0
Agoncillo,TOTAL,Plazas,2022,6.0
Agoncillo,TOTAL,Plazas,2023,6.0
Agoncillo,TOTAL,Plazas,2024,6.0
Agoncillo,TOTAL,Habitaciones,2009,6.0
Agoncillo,TOTAL,Habitaciones,2010,6.0
Agoncillo,TOTAL,Habitaciones,2011,6.0
Agoncillo,TOTAL,Habitaciones,2012,6.0
Agoncillo,TOTAL,Habitaciones,2013,6.0
Agoncillo,TOTAL,Habitaciones,2014,6.0
Agoncillo,TOTAL,Habitaciones,2015,6.0
Agoncillo,TOTAL,Habitaciones,2016,6.0
Agoncillo,TOTAL,Habitaciones,2017,6.0
Agoncillo,TOTAL,Habitaciones,2018,6.0
Agoncillo,TOTAL,Habitaciones,2019,6.0
Agoncillo,TOTAL,Habitaciones,2020,6.0
Agoncillo,TOTAL,Habitaciones,2021,6.0
Agoncillo,TOTAL,Habitaciones,2022,6.0
Agoncillo,TOTAL,Habitaciones,2023,6.0
Agoncillo,TOTAL,Habitaciones,2024,6.0
Agoncillo,Alquiler completo,Establecimientos,2009,6.0
Agoncillo,Alquiler completo,Establecimientos,2010,6.0
Agoncillo,Alquiler completo,Establecimientos,2011,6.0
Agoncillo,Alquiler completo,Establecimientos,2012,6.0
Agoncillo,Alquiler completo,Establecimientos,2013,6.0
Agoncillo,Alquiler completo,Establecimientos,2014,6.0
Agoncillo,Alquiler completo,Establecimientos,2015,6.0
Agoncillo,Alquiler completo,Establecimientos,2016,6.0
Agoncillo,Alquiler completo,Establecimientos,2017,6.0
Agoncillo,Alquiler completo,Establecimientos,2018,6.0
Agoncillo,Alquiler completo,Establecimientos,2019,6.0
Agoncillo,Alquiler completo,Establecimientos,2020,6.0
Agoncillo,Alquiler completo,Establecimientos,2021,6.0
Agoncillo,Alquiler completo,Establecimientos,2022,6.0
Agoncillo,Alquiler completo,Establecimientos,2023,6.0
Agoncillo,Alquiler completo,Establecimientos,2024,6.0
Agoncillo,Alquiler completo,Plazas,2009,6.0
Agoncillo,Alquiler completo,Plazas,2010,6.0
Agoncillo,Alquiler completo,Plazas,2011,6.0
Agoncillo,Alquiler completo,Plazas,2012,6.0
Agoncillo,Alquiler completo,Plazas,2013,6.0
Agoncillo,Alquiler completo,Plazas,2014,6.0
Agoncillo,Alquiler completo,Plazas,2015,6.0
Agoncillo,Alquiler completo,Plazas,2016,6.0
Agoncillo,Alquiler completo,Plazas,2017,6.0
Agoncillo,Alquiler completo,Plazas,2018,6.0
Agoncillo,Alquiler completo,Plazas,2019,6.0
Agoncillo,Alquiler completo,Plazas,2020,6.0
Agoncillo,Alquiler completo,Plazas,2021,6.0
Agoncillo,Alquiler completo,Plazas,2022,6.0
Agoncillo,Alquiler completo,Plazas,2023,6.0
Agoncillo,Alquiler completo,Plazas,2024,6.0
