Municipio,Categoría turística,Indicador,Periodo,DATA
LA RIOJA,Primera categoría,Plazas,2016,6132.0
LA RIOJA,Primera categoría,Plazas,2017,6132.0
LA RIOJA,Primera categoría,Plazas,2018,7016.0
LA RIOJA,Primera categoría,Plazas,2019,7243.0
LA RIOJA,Primera categoría,Plazas,2020,7243.0
LA RIOJA,Primera categoría,Plazas,2021,7243.0
LA RIOJA,Primera categoría,Plazas,2022,7243.0
LA RIOJA,Primera categoría,Plazas,2023,7243.0
LA RIOJA,Primera categoría,Establecimientos,2009,6.0
LA RIOJA,Primera categoría,Establecimientos,2010,6.0
LA RIOJA,Primera categoría,Establecimientos,2011,6.0
LA RIOJA,Primera categoría,Establecimientos,2012,6.0
LA RIOJA,Primera categoría,Establecimientos,2013,6.0
LA RIOJA,Primera categoría,Establecimientos,2014,6.0
LA RIOJA,Primera categoría,Establecimientos,2015,5.0
LA RIOJA,Primera categoría,Establecimientos,2016,5.0
LA RIOJA,Primera categoría,Establecimientos,2017,5.0
LA RIOJA,Primera categoría,Establecimientos,2018,6.0
LA RIOJA,Primera categoría,Establecimientos,2019,6.0
LA RIOJA,Primera categoría,Establecimientos,2020,6.0
LA RIOJA,Primera categoría,Establecimientos,2021,6.0
LA RIOJA,Primera categoría,Establecimientos,2022,6.0
LA RIOJA,Primera categoría,Establecimientos,2023,6.0
LA RIOJA,Segunda categoría,Plazas,2009,1412.0
LA RIOJA,Segunda categoría,Plazas,2010,1412.0
LA RIOJA,Segunda categoría,Plazas,2011,1412.0
LA RIOJA,Segunda categoría,Plazas,2012,1412.0
LA RIOJA,Segunda categoría,Plazas,2013,1412.0
LA RIOJA,Segunda categoría,Plazas,2014,1412.0
LA RIOJA,Segunda categoría,Plazas,2015,1694.0
LA RIOJA,Segunda categoría,Plazas,2016,1694.0
LA RIOJA,Segunda categoría,Plazas,2017,1694.0
LA RIOJA,Segunda categoría,Plazas,2018,758.0
LA RIOJA,Segunda categoría,Plazas,2019,752.0
LA RIOJA,Segunda categoría,Plazas,2020,752.0
LA RIOJA,Segunda categoría,Plazas,2021,752.0
LA RIOJA,Segunda categoría,Plazas,2022,752.0
LA RIOJA,Segunda categoría,Plazas,2023,752.0
LA RIOJA,Segunda categoría,Establecimientos,2009,2.0
LA RIOJA,Segunda categoría,Establecimientos,2010,2.0
LA RIOJA,Segunda categoría,Establecimientos,2011,2.0
LA RIOJA,Segunda categoría,Establecimientos,2012,2.0
LA RIOJA,Segunda categoría,Establecimientos,2013,2.0
LA RIOJA,Segunda categoría,Establecimientos,2014,2.0
LA RIOJA,Segunda categoría,Establecimientos,2015,3.0
LA RIOJA,Segunda categoría,Establecimientos,2016,3.0
LA RIOJA,Segunda categoría,Establecimientos,2017,3.0
LA RIOJA,Segunda categoría,Establecimientos,2018,2.0
LA RIOJA,Segunda categoría,Establecimientos,2019,2.0
LA RIOJA,Segunda categoría,Establecimientos,2020,2.0
LA RIOJA,Segunda categoría,Establecimientos,2021,2.0
LA RIOJA,Segunda categoría,Establecimientos,2022,2.0
LA RIOJA,Segunda categoría,Establecimientos,2023,2.0
LA RIOJA,Tercera categoría,Plazas,2009,154.0
LA RIOJA,Tercera categoría,Plazas,2010,154.0
LA RIOJA,Tercera categoría,Plazas,2011,154.0
LA RIOJA,Tercera categoría,Plazas,2012,154.0
LA RIOJA,Tercera categoría,Plazas,2013,154.0
LA RIOJA,Tercera categoría,Plazas,2014,154.0
LA RIOJA,Tercera categoría,Plazas,2015,154.0
LA RIOJA,Tercera categoría,Plazas,2016,154.0
LA RIOJA,Tercera categoría,Plazas,2017,154.0
LA RIOJA,Tercera categoría,Plazas,2018,154.0
LA RIOJA,Tercera categoría,Plazas,2019,92.0
LA RIOJA,Tercera categoría,Plazas,2020,50.5
LA RIOJA,Tercera categoría,Plazas,2021,50.5
LA RIOJA,Tercera categoría,Plazas,2022,50.5
LA RIOJA,Tercera categoría,Plazas,2023,50.5
LA RIOJA,Tercera categoría,Establecimientos,2009,1.0
LA RIOJA,Tercera categoría,Establecimientos,2010,1.0
LA RIOJA,Tercera categoría,Establecimientos,2011,1.0
LA RIOJA,Tercera categoría,Establecimientos,2012,1.0
LA RIOJA,Tercera categoría,Establecimientos,2013,1.0
LA RIOJA,Tercera categoría,Establecimientos,2014,1.0
LA RIOJA,Tercera categoría,Establecimientos,2015,1.0
LA RIOJA,Tercera categoría,Establecimientos,2016,1.0
LA RIOJA,Tercera categoría,Establecimientos,2017,1.0
LA RIOJA,Tercera categoría,Establecimientos,2018,1.0
LA RIOJA,Tercera categoría,Establecimientos,2019,1.0
LA RIOJA,Tercera categoría,Establecimientos,2020,50.5
LA RIOJA,Tercera categoría,Establecimientos,2021,50.5
LA RIOJA,Tercera categoría,Establecimientos,2022,50.5
LA RIOJA,Tercera categoría,Establecimientos,2023,50.5
LA RIOJA,De lujo,Plazas,2009,50.5
LA RIOJA,De lujo,Plazas,2010,50.5
LA RIOJA,De lujo,Plazas,2011,50.5
LA RIOJA,De lujo,Plazas,2012,50.5
LA RIOJA,De lujo,Plazas,2013,50.5
LA RIOJA,De lujo,Plazas,2014,50.5
LA RIOJA,De lujo,Plazas,2015,50.5
LA RIOJA,De lujo,Plazas,2016,50.5
LA RIOJA,De lujo,Plazas,2017,50.5
LA RIOJA,De lujo,Plazas,2018,50.5
LA RIOJA,De lujo,Plazas,2019,50.5
LA RIOJA,De lujo,Plazas,2020,50.5
LA RIOJA,De lujo,Plazas,2021,50.5
LA RIOJA,De lujo,Plazas,2022,50.5
LA RIOJA,De lujo,Plazas,2023,50.5
LA RIOJA,De lujo,Establecimientos,2009,50.5
LA RIOJA,De lujo,Establecimientos,2010,50.5
LA RIOJA,De lujo,Establecimientos,2011,50.5
LA RIOJA,De lujo,Establecimientos,2012,50.5
LA RIOJA,De lujo,Establecimientos,2013,50.5
LA RIOJA,De lujo,Establecimientos,2014,50.5
LA RIOJA,De lujo,Establecimientos,2015,50.5
LA RIOJA,De lujo,Establecimientos,2016,50.5
LA RIOJA,De lujo,Establecimientos,2017,50.5
LA RIOJA,De lujo,Establecimientos,2018,50.5
LA RIOJA,De lujo,Establecimientos,2019,50.5
LA RIOJA,De lujo,Establecimientos,2020,50.5
LA RIOJA,De lujo,Establecimientos,2021,50.5
LA RIOJA,De lujo,Establecimientos,2022,50.5
LA RIOJA,De lujo,Establecimientos,2023,50.5
Ábalos,TOTAL,Plazas,2009,50.5
Ábalos,TOTAL,Plazas,2010,50.5
Ábalos,TOTAL,Plazas,2011,50.5
Ábalos,TOTAL,Plazas,2012,50.5
Ábalos,TOTAL,Plazas,2013,50.5
Ábalos,TOTAL,Plazas,2014,50.5
Ábalos,TOTAL,Plazas,2015,50.5
Ábalos,TOTAL,Plazas,2016,50.5
Ábalos,TOTAL,Plazas,2017,50.5
Ábalos,TOTAL,Plazas,2018,50.5
Ábalos,TOTAL,Plazas,2019,50.5
Ábalos,TOTAL,Plazas,2020,50.5
Ábalos,TOTAL,Plazas,2021,50.5
Ábalos,TOTAL,Plazas,2022,50.5
Ábalos,TOTAL,Plazas,2023,50.5
Ábalos,TOTAL,Establecimientos,2009,50.5
Ábalos,TOTAL,Establecimientos,2010,50.5
Ábalos,TOTAL,Establecimientos,2011,50.5
Ábalos,TOTAL,Establecimientos,2012,50.5
Ábalos,TOTAL,Establecimientos,2013,50.5
Ábalos,TOTAL,Establecimientos,2014,50.5
Ábalos,TOTAL,Establecimientos,2015,50.5
Ábalos,TOTAL,Establecimientos,2016,50.5
Ábalos,TOTAL,Establecimientos,2017,50.5
Ábalos,TOTAL,Establecimientos,2018,50.5
Ábalos,TOTAL,Establecimientos,2019,50.5
Ábalos,TOTAL,Establecimientos,2020,50.5
Ábalos,TOTAL,Establecimientos,2021,50.5
Ábalos,TOTAL,Establecimientos,2022,50.5
Ábalos,TOTAL,Establecimientos,2023,50.5
Ábalos,Primera categoría,Plazas,2009,50.5
Ábalos,Primera categoría,Plazas,2010,50.5
Ábalos,Primera categoría,Plazas,2011,50.5
Ábalos,Primera categoría,Plazas,2012,50.5
Ábalos,Primera categoría,Plazas,2013,50.5
Ábalos,Primera categoría,Plazas,2014,50.5
Ábalos,Primera categoría,Plazas,2015,50.5
Ábalos,Primera categoría,Plazas,2016,50.5
Ábalos,Primera categoría,Plazas,2017,50.5
Ábalos,Primera categoría,Plazas,2018,50.5
Ábalos,Primera categoría,Plazas,2019,50.5
Ábalos,Primera categoría,Plazas,2020,50.5
Ábalos,Primera categoría,Plazas,2021,50.5
Ábalos,Primera categoría,Plazas,2022,50.5
Ábalos,Primera categoría,Plazas,2023,50.5
Ábalos,Primera categoría,Establecimientos,2009,50.5
Ábalos,Primera categoría,Establecimientos,2010,50.5
Ábalos,Primera categoría,Establecimientos,2011,50.5
Ábalos,Primera categoría,Establecimientos,2012,50.5
Ábalos,Primera categoría,Establecimientos,2013,50.5
Ábalos,Primera categoría,Establecimientos,2014,50.5
Ábalos,Primera categoría,Establecimientos,2015,50.5
Ábalos,Primera categoría,Establecimientos,2016,50.5
Ábalos,Primera categoría,Establecimientos,2017,50.5
Ábalos,Primera categoría,Establecimientos,2018,50.5
Ábalos,Primera categoría,Establecimientos,2019,50.5
Ábalos,Primera categoría,Establecimientos,2020,50.5
Ábalos,Primera categoría,Establecimientos,2021,50.5
Ábalos,Primera categoría,Establecimientos,2022,50.5
Ábalos,Primera categoría,Establecimientos,2023,50.5
Ábalos,Segunda categoría,Plazas,2009,50.5
Ábalos,Segunda categoría,Plazas,2010,50.5
Ábalos,Segunda categoría,Plazas,2011,50.5
Ábalos,Segunda categoría,Plazas,2012,50.5
Ábalos,Segunda categoría,Plazas,2013,50.5
Ábalos,Segunda categoría,Plazas,2014,50.5
Ábalos,Segunda categoría,Plazas,2015,50.5
Ábalos,Segunda categoría,Plazas,2016,50.5
Ábalos,Segunda categoría,Plazas,2017,50.5
Ábalos,Segunda categoría,Plazas,2018,50.5
Ábalos,Segunda categoría,Plazas,2019,50.5
Ábalos,Segunda categoría,Plazas,2020,50.5
Ábalos,Segunda categoría,Plazas,2021,50.5
Ábalos,Segunda categoría,Plazas,2022,50.5
Ábalos,Segunda categoría,Plazas,2023,50.5
Ábalos,Segunda categoría,Establecimientos,2009,50.5
Ábalos,Segunda categoría,Establecimientos,2010,50.5
Ábalos,Segunda categoría,Establecimientos,2011,50.5
Ábalos,Segunda categoría,Establecimientos,2012,50.5
Ábalos,Segunda categoría,Establecimientos,2013,50.5
Ábalos,Segunda categoría,Establecimientos,2014,50.5
Ábalos,Segunda categoría,Establecimientos,2015,50.5
Ábalos,Segunda categoría,Establecimientos,2016,50.5
Ábalos,Segunda categoría,Establecimientos,2017,50.5
Ábalos,Segunda categoría,Establecimientos,2018,50.5
Ábalos,Segunda categoría,Establecimientos,2019,50.5
Ábalos,Segunda categoría,Establecimientos,2020,50.5
Ábalos,Segunda categoría,Establecimientos,2021,50.5
Ábalos,Segunda categoría,Establecimientos,2022,50.5
Ábalos,Segunda categoría,Establecimientos,2023,50.5
Ábalos,Tercera categoría,Plazas,2009,50.5
Ábalos,Tercera categoría,Plazas,2010,50.5
Ábalos,Tercera categoría,Plazas,2011,50.5
Ábalos,Tercera categoría,Plazas,2012,50.5
Ábalos,Tercera categoría,Plazas,2013,50.5
Ábalos,Tercera categoría,Plazas,2014,50.5
Ábalos,Tercera categoría,Plazas,2015,50.5
Ábalos,Tercera categoría,Plazas,2016,50.5
Ábalos,Tercera categoría,Plazas,2017,50.5
Ábalos,Tercera categoría,Plazas,2018,50.5
Ábalos,Tercera categoría,Plazas,2019,50.5
Ábalos,Tercera categoría,Plazas,2020,50.5
Ábalos,Tercera categoría,Plazas,2021,50.5
Ábalos,Tercera categoría,Plazas,2022,50.5
Ábalos,Tercera categoría,Plazas,2023,50.5
Ábalos,Tercera categoría,Establecimientos,2009,50.5
Ábalos,Tercera categoría,Establecimientos,2010,50.5
Ábalos,Tercera categoría,Establecimientos,2011,50.5
Ábalos,Tercera categoría,Establecimientos,2012,50.5
Ábalos,Tercera categoría,Establecimientos,2013,50.5
Ábalos,Tercera categoría,Establecimientos,2014,50.5
Ábalos,Tercera categoría,Establecimientos,2015,50.5
Ábalos,Tercera categoría,Establecimientos,2016,50.5
Ábalos,Tercera categoría,Establecimientos,2017,50.5
Ábalos,Tercera categoría,Establecimientos,2018,50.5
Ábalos,Tercera categoría,Establecimientos,2019,50.5
Ábalos,Tercera categoría,Establecimientos,2020,50.5
Ábalos,Tercera categoría,Establecimientos,2021,50.5
Ábalos,Tercera categoría,Establecimientos,2022,50.5
Ábalos,Tercera categoría,Establecimientos,2023,50.5
Ábalos,De lujo,Plazas,2009,50.5
Ábalos,De lujo,Plazas,2010,50.5
Ábalos,De lujo,Plazas,2011,50.5
Ábalos,De lujo,Plazas,2012,50.5
Ábalos,De lujo,Plazas,2013,50.5
Ábalos,De lujo,Plazas,2014,50.5
Ábalos,De lujo,Plazas,2015,50.5
Ábalos,De lujo,Plazas,2016,50.5
Ábalos,De lujo,Plazas,2017,50.5
Ábalos,De lujo,Plazas,2018,50.5
Ábalos,De lujo,Plazas,2019,50.5
Ábalos,De lujo,Plazas,2020,50.5
Ábalos,De lujo,Plazas,2021,50.5
Ábalos,De lujo,Plazas,2022,50.5
Ábalos,De lujo,Plazas,2023,50.5
Ábalos,De lujo,Establecimientos,2009,50.5
Ábalos,De lujo,Establecimientos,2010,50.5
Ábalos,De lujo,Establecimientos,2011,50.5
Ábalos,De lujo,Establecimientos,2012,50.5
Ábalos,De lujo,Establecimientos,2013,50.5
Ábalos,De lujo,Establecimientos,2014,50.5
Ábalos,De lujo,Establecimientos,2015,50.5
Ábalos,De lujo,Establecimientos,2016,50.5
Ábalos,De lujo,Establecimientos,2017,50.5
Ábalos,De lujo,Establecimientos,2018,50.5
Ábalos,De lujo,Establecimientos,2019,50.5
Ábalos,De lujo,Establecimientos,2020,50.5
Ábalos,De lujo,Establecimientos,2021,50.5
Ábalos,De lujo,Establecimientos,2022,50.5
Ábalos,De lujo,Establecimientos,2023,50.5
Agoncillo,TOTAL,Plazas,2009,50.5
Agoncillo,TOTAL,Plazas,2010,50.5
Agoncillo,TOTAL,Plazas,2011,50.5
Agoncillo,TOTAL,Plazas,2012,50.5
Agoncillo,TOTAL,Plazas,2013,50.5
Agoncillo,TOTAL,Plazas,2014,50.5
Agoncillo,TOTAL,Plazas,2015,50.5
Agoncillo,TOTAL,Plazas,2016,50.5
Agoncillo,TOTAL,Plazas,2017,50.5
Agoncillo,TOTAL,Plazas,2018,50.5
Agoncillo,TOTAL,Plazas,2019,50.5
Agoncillo,TOTAL,Plazas,2020,50.5
Agoncillo,TOTAL,Plazas,2021,50.5
Agoncillo,TOTAL,Plazas,2022,50.5
Agoncillo,TOTAL,Plazas,2023,50.5
Agoncillo,TOTAL,Establecimientos,2009,50.5
Agoncillo,TOTAL,Establecimientos,2010,50.5
Agoncillo,TOTAL,Establecimientos,2011,50.5
Agoncillo,TOTAL,Establecimientos,2012,50.5
Agoncillo,TOTAL,Establecimientos,2013,50.5
Agoncillo,TOTAL,Establecimientos,2014,50.5
Agoncillo,TOTAL,Establecimientos,2015,50.5
Agoncillo,TOTAL,Establecimientos,2016,50.5
Agoncillo,TOTAL,Establecimientos,2017,50.5
Agoncillo,TOTAL,Establecimientos,2018,50.5
Agoncillo,TOTAL,Establecimientos,2019,50.5
Agoncillo,TOTAL,Establecimientos,2020,50.5
Agoncillo,TOTAL,Establecimientos,2021,50.5
Agoncillo,TOTAL,Establecimientos,2022,50.5
Agoncillo,TOTAL,Establecimientos,2023,50.5
Agoncillo,Primera categoría,Plazas,2009,50.5
Agoncillo,Primera categoría,Plazas,2010,50.5
Agoncillo,Primera categoría,Plazas,2011,50.5
Agoncillo,Primera categoría,Plazas,2012,50.5
Agoncillo,Primera categoría,Plazas,2013,50.5
Agoncillo,Primera categoría,Plazas,2014,50.5
Agoncillo,Primera categoría,Plazas,2015,50.5
Agoncillo,Primera categoría,Plazas,2016,50.5
Agoncillo,Primera categoría,Plazas,2017,50.5
Agoncillo,Primera categoría,Plazas,2018,50.5
Agoncillo,Primera categoría,Plazas,2019,50.5
Agoncillo,Primera categoría,Plazas,2020,50.5
Agoncillo,Primera categoría,Plazas,2021,50.5
Agoncillo,Primera categoría,Plazas,2022,50.5
Agoncillo,Primera categoría,Plazas,2023,50.5
Agoncillo,Primera categoría,Establecimientos,2009,50.5
Agoncillo,Primera categoría,Establecimientos,2010,50.5
Agoncillo,Primera categoría,Establecimientos,2011,50.5
Agoncillo,Primera categoría,Establecimientos,2012,50.5
Agoncillo,Primera categoría,Establecimientos,2013,50.5
Agoncillo,Primera categoría,Establecimientos,2014,50.5
Agoncillo,Primera categoría,Establecimientos,2015,50.5
Agoncillo,Primera categoría,Establecimientos,2016,50.5
Agoncillo,Primera categoría,Establecimientos,2017,50.5
Agoncillo,Primera categoría,Establecimientos,2018,50.5
Agoncillo,Primera categoría,Establecimientos,2019,50.5
Agoncillo,Primera categoría,Establecimientos,2020,50.5
Agoncillo,Primera categoría,Establecimientos,2021,50.5
Agoncillo,Primera categoría,Establecimientos,2022,50.5
Agoncillo,Primera categoría,Establecimientos,2023,50.5
Agoncillo,Segunda categoría,Plazas,2009,50.5
Agoncillo,Segunda categoría,Plazas,2010,50.5
Agoncillo,Segunda categoría,Plazas,2011,50.5
Agoncillo,Segunda categoría,Plazas,2012,50.5
Agoncillo,Segunda categoría,Plazas,2013,50.5
Agoncillo,Segunda categoría,Plazas,2014,50.5
Agoncillo,Segunda categoría,Plazas,2015,50.5
Agoncillo,Segunda categoría,Plazas,2016,50.5
Agoncillo,Segunda categoría,Plazas,2017,50.5
Agoncillo,Segunda categoría,Plazas,2018,50.5
Agoncillo,Segunda categoría,Plazas,2019,50.5
Agoncillo,Segunda categoría,Plazas,2020,50.5
Agoncillo,Segunda categoría,Plazas,2021,50.5
Agoncillo,Segunda categoría,Plazas,2022,50.5
Agoncillo,Segunda categoría,Plazas,2023,50.5
Agoncillo,Segunda categoría,Establecimientos,2009,50.5
Agoncillo,Segunda categoría,Establecimientos,2010,50.5
Agoncillo,Segunda categoría,Establecimientos,2011,50.5
Agoncillo,Segunda categoría,Establecimientos,2012,50.5
Agoncillo,Segunda categoría,Establecimientos,2013,50.5
Agoncillo,Segunda categoría,Establecimientos,2014,50.5
Agoncillo,Segunda categoría,Establecimientos,2015,50.5
Agoncillo,Segunda categoría,Establecimientos,2016,50.5
Agoncillo,Segunda categoría,Establecimientos,2017,50.5
Agoncillo,Segunda categoría,Establecimientos,2018,50.5
Agoncillo,Segunda categoría,Establecimientos,2019,50.5
Agoncillo,Segunda categoría,Establecimientos,2020,50.5
Agoncillo,Segunda categoría,Establecimientos,2021,50.5
Agoncillo,Segunda categoría,Establecimientos,2022,50.5
Agoncillo,Segunda categoría,Establecimientos,2023,50.5
Agoncillo,Tercera categoría,Plazas,2009,50.5
Agoncillo,Tercera categoría,Plazas,2010,50.5
Agoncillo,Tercera categoría,Plazas,2011,50.5
Agoncillo,Tercera categoría,Plazas,2012,50.5
Agoncillo,Tercera categoría,Plazas,2013,50.5
Agoncillo,Tercera categoría,Plazas,2014,50.5
Agoncillo,Tercera categoría,Plazas,2015,50.5
Agoncillo,Tercera categoría,Plazas,2016,50.5
Agoncillo,Tercera categoría,Plazas,2017,50.5
Agoncillo,Tercera categoría,Plazas,2018,50.5
Agoncillo,Tercera categoría,Plazas,2019,50.5
Agoncillo,Tercera categoría,Plazas,2020,50.5
Agoncillo,Tercera categoría,Plazas,2021,50.5
Agoncillo,Tercera categoría,Plazas,2022,50.5
Agoncillo,Tercera categoría,Plazas,2023,50.5
Agoncillo,Tercera categoría,Establecimientos,2009,50.5
Agoncillo,Tercera categoría,Establecimientos,2010,50.5
Agoncillo,Tercera categoría,Establecimientos,2011,50.5
Agoncillo,Tercera categoría,Establecimientos,2012,50.5
Agoncillo,Tercera categoría,Establecimientos,2013,50.5
Agoncillo,Tercera categoría,Establecimientos,2014,50.5
Agoncillo,Tercera categoría,Establecimientos,2015,50.5
Agoncillo,Tercera categoría,Establecimientos,2016,50.5
Agoncillo,Tercera categoría,Establecimientos,2017,50.5
Agoncillo,Tercera categoría,Establecimientos,2018,50.5
Agoncillo,Tercera categoría,Establecimientos,2019,50.5
Agoncillo,Tercera categoría,Establecimientos,2020,50.5
Agoncillo,Tercera categoría,Establecimientos,2021,50.5
Agoncillo,Tercera categoría,Establecimientos,2022,50.5
Agoncillo,Tercera categoría,Establecimientos,2023,50.5
Agoncillo,De lujo,Plazas,2009,50.5
Agoncillo,De lujo,Plazas,2010,50.5
Agoncillo,De lujo,Plazas,2011,50.5
Agoncillo,De lujo,Plazas,2012,50.5
Agoncillo,De lujo,Plazas,2013,50.5
Agoncillo,De lujo,Plazas,2014,50.5
Agoncillo,De lujo,Plazas,2015,50.5
Agoncillo,De lujo,Plazas,2016,50.5
Agoncillo,De lujo,Plazas,2017,50.5
Agoncillo,De lujo,Plazas,2018,50.5
Agoncillo,De lujo,Plazas,2019,50.5
Agoncillo,De lujo,Plazas,2020,50.5
Agoncillo,De lujo,Plazas,2021,50.5
Agoncillo,De lujo,Plazas,2022,50.5
Agoncillo,De lujo,Plazas,2023,50.5
Agoncillo,De lujo,Establecimientos,2009,50.5
Agoncillo,De lujo,Establecimientos,2010,50.5
Agoncillo,De lujo,Establecimientos,2011,50.5
Agoncillo,De lujo,Establecimientos,2012,50.5
Agoncillo,De lujo,Establecimientos,2013,50.5
Agoncillo,De lujo,Establecimientos,2014,50.5
Agoncillo,De lujo,Establecimientos,2015,50.5
Agoncillo,De lujo,Establecimientos,2016,50.5
Agoncillo,De lujo,Establecimientos,2017,50.5
Agoncillo,De lujo,Establecimientos,2018,50.5
Agoncillo,De lujo,Establecimientos,2019,50.5
Agoncillo,De lujo,Establecimientos,2020,50.5
Agoncillo,De lujo,Establecimientos,2021,50.5
Agoncillo,De lujo,Establecimientos,2022,50.5
Agoncillo,De lujo,Establecimientos,2023,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2009,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2010,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2011,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2012,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2013,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2014,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2015,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2016,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2017,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2018,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2019,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2020,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2021,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2022,50.5
Aguilar del Río Alhama,TOTAL,Plazas,2023,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2009,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2010,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2011,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2012,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2013,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2014,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2015,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2016,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2017,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2018,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2019,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2020,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2021,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2022,50.5
Aguilar del Río Alhama,TOTAL,Establecimientos,2023,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2009,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2010,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2011,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2012,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2013,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2014,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2015,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2016,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2017,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2018,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2019,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2020,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2021,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2022,50.5
Aguilar del Río Alhama,Primera categoría,Plazas,2023,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2009,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2010,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2011,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2012,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2013,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2014,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2015,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2016,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2017,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2018,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2019,50.5
Aguilar del Río Alhama,Primera categoría,Establecimientos,2020,50.5
