Municipio,Tipo de establecimiento,Indicador,Periodo,DATA
Préjano,Apartamentos,Habitaciones/Apartamentos,2017,7.0
Préjano,Apartamentos,Habitaciones/Apartamentos,2018,7.0
Préjano,Apartamentos,Habitaciones/Apartamentos,2019,7.0
Préjano,Apartamentos,Habitaciones/Apartamentos,2020,7.0
Préjano,Apartamentos,Habitaciones/Apartamentos,2021,7.0
Préjano,Apartamentos,Habitaciones/Apartamentos,2022,7.0
Préjano,Apartamentos,Habitaciones/Apartamentos,2023,7.0
Préjano,Apartamentos,Habitaciones/Apartamentos,2024,7.0
Préjano,Apartamentos,Plazas,2009,7.0
Préjano,Apartamentos,Plazas,2010,7.0
Préjano,Apartamentos,Plazas,2011,7.0
Préjano,Apartamentos,Plazas,2012,7.0
Préjano,Apartamentos,Plazas,2013,7.0
Préjano,Apartamentos,Plazas,2014,7.0
Préjano,Apartamentos,Plazas,2015,7.0
Préjano,Apartamentos,Plazas,2016,7.0
Préjano,Apartamentos,Plazas,2017,7.0
Préjano,Apartamentos,Plazas,2018,7.0
Préjano,Apartamentos,Plazas,2019,7.0
Préjano,Apartamentos,Plazas,2020,7.0
Préjano,Apartamentos,Plazas,2021,7.0
Préjano,Apartamentos,Plazas,2022,7.0
Préjano,Apartamentos,Plazas,2023,7.0
Préjano,Apartamentos,Plazas,2024,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2009,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2010,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2011,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2012,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2013,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2014,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2015,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2016,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2017,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2018,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2019,7.0
Préjano,Viviendas de uso turístico,Establecimientos,2020,1.0
Préjano,Viviendas de uso turístico,Establecimientos,2021,1.0
Préjano,Viviendas de uso turístico,Establecimientos,2022,1.0
Préjano,Viviendas de uso turístico,Establecimientos,2023,2.0
Préjano,Viviendas de uso turístico,Establecimientos,2024,2.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2009,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2010,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2011,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2012,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2013,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2014,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2015,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2016,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2017,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2018,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2019,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2020,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2021,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2022,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2023,7.0
Préjano,Viviendas de uso turístico,Habitaciones/Apartamentos,2024,7.0
Préjano,Viviendas de uso turístico,Plazas,2009,7.0
Préjano,Viviendas de uso turístico,Plazas,2010,7.0
Préjano,Viviendas de uso turístico,Plazas,2011,7.0
Préjano,Viviendas de uso turístico,Plazas,2012,7.0
Préjano,Viviendas de uso turístico,Plazas,2013,7.0
Préjano,Viviendas de uso turístico,Plazas,2014,7.0
Préjano,Viviendas de uso turístico,Plazas,2015,7.0
Préjano,Viviendas de uso turístico,Plazas,2016,7.0
Préjano,Viviendas de uso turístico,Plazas,2017,7.0
Préjano,Viviendas de uso turístico,Plazas,2018,7.0
Préjano,Viviendas de uso turístico,Plazas,2019,7.0
Préjano,Viviendas de uso turístico,Plazas,2020,7.0
Préjano,Viviendas de uso turístico,Plazas,2021,7.0
Préjano,Viviendas de uso turístico,Plazas,2022,7.0
Préjano,Viviendas de uso turístico,Plazas,2023,7.0
Préjano,Viviendas de uso turístico,Plazas,2024,7.0
Préjano,Albergues turísticos,Establecimientos,2009,7.0
Préjano,Albergues turísticos,Establecimientos,2010,7.0
Préjano,Albergues turísticos,Establecimientos,2011,7.0
Préjano,Albergues turísticos,Establecimientos,2012,7.0
Préjano,Albergues turísticos,Establecimientos,2013,7.0
Préjano,Albergues turísticos,Establecimientos,2014,7.0
Préjano,Albergues turísticos,Establecimientos,2015,7.0
Préjano,Albergues turísticos,Establecimientos,2016,7.0
Préjano,Albergues turísticos,Establecimientos,2017,7.0
Préjano,Albergues turísticos,Establecimientos,2018,7.0
Préjano,Albergues turísticos,Establecimientos,2019,7.0
Préjano,Albergues turísticos,Establecimientos,2020,7.0
Préjano,Albergues turísticos,Establecimientos,2021,7.0
Préjano,Albergues turísticos,Establecimientos,2022,7.0
Préjano,Albergues turísticos,Establecimientos,2023,7.0
Préjano,Albergues turísticos,Establecimientos,2024,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2009,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2010,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2011,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2012,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2013,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2014,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2015,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2016,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2017,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2018,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2019,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2020,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2021,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2022,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2023,7.0
Préjano,Albergues turísticos,Habitaciones/Apartamentos,2024,7.0
Préjano,Albergues turísticos,Plazas,2009,7.0
Préjano,Albergues turísticos,Plazas,2010,7.0
Préjano,Albergues turísticos,Plazas,2011,7.0
Préjano,Albergues turísticos,Plazas,2012,7.0
Préjano,Albergues turísticos,Plazas,2013,7.0
Préjano,Albergues turísticos,Plazas,2014,7.0
Préjano,Albergues turísticos,Plazas,2015,7.0
Préjano,Albergues turísticos,Plazas,2016,7.0
Préjano,Albergues turísticos,Plazas,2017,7.0
Préjano,Albergues turísticos,Plazas,2018,7.0
Préjano,Albergues turísticos,Plazas,2019,7.0
Préjano,Albergues turísticos,Plazas,2020,7.0
Préjano,Albergues turísticos,Plazas,2021,7.0
Préjano,Albergues turísticos,Plazas,2022,7.0
Préjano,Albergues turísticos,Plazas,2023,7.0
Préjano,Albergues turísticos,Plazas,2024,7.0
Préjano,Campings,Establecimientos,2009,7.0
Préjano,Campings,Establecimientos,2010,7.0
Préjano,Campings,Establecimientos,2011,7.0
Préjano,Campings,Establecimientos,2012,7.0
Préjano,Campings,Establecimientos,2013,7.0
Préjano,Campings,Establecimientos,2014,7.0
Préjano,Campings,Establecimientos,2015,7.0
Préjano,Campings,Establecimientos,2016,7.0
Préjano,Campings,Establecimientos,2017,7.0
Préjano,Campings,Establecimientos,2018,7.0
Préjano,Campings,Establecimientos,2019,7.0
Préjano,Campings,Establecimientos,2020,7.0
Préjano,Campings,Establecimientos,2021,7.0
Préjano,Campings,Establecimientos,2022,7.0
Préjano,Campings,Establecimientos,2023,7.0
Préjano,Campings,Establecimientos,2024,7.0
Préjano,Campings,Habitaciones/Apartamentos,2009,7.0
Préjano,Campings,Habitaciones/Apartamentos,2010,7.0
Préjano,Campings,Habitaciones/Apartamentos,2011,7.0
Préjano,Campings,Habitaciones/Apartamentos,2012,7.0
Préjano,Campings,Habitaciones/Apartamentos,2013,7.0
Préjano,Campings,Habitaciones/Apartamentos,2014,7.0
Préjano,Campings,Habitaciones/Apartamentos,2015,7.0
Préjano,Campings,Habitaciones/Apartamentos,2016,7.0
Préjano,Campings,Habitaciones/Apartamentos,2017,7.0
Préjano,Campings,Habitaciones/Apartamentos,2018,7.0
Préjano,Campings,Habitaciones/Apartamentos,2019,7.0
Préjano,Campings,Habitaciones/Apartamentos,2020,7.0
Préjano,Campings,Habitaciones/Apartamentos,2021,7.0
Préjano,Campings,Habitaciones/Apartamentos,2022,7.0
Préjano,Campings,Habitaciones/Apartamentos,2023,7.0
Préjano,Campings,Habitaciones/Apartamentos,2024,7.0
Préjano,Campings,Plazas,2009,7.0
Préjano,Campings,Plazas,2010,7.0
Préjano,Campings,Plazas,2011,7.0
Préjano,Campings,Plazas,2012,7.0
Préjano,Campings,Plazas,2013,7.0
Préjano,Campings,Plazas,2014,7.0
Préjano,Campings,Plazas,2015,7.0
Préjano,Campings,Plazas,2016,7.0
Préjano,Campings,Plazas,2017,7.0
Préjano,Campings,Plazas,2018,7.0
Préjano,Campings,Plazas,2019,7.0
Préjano,Campings,Plazas,2020,7.0
Préjano,Campings,Plazas,2021,7.0
Préjano,Campings,Plazas,2022,7.0
Préjano,Campings,Plazas,2023,7.0
Préjano,Campings,Plazas,2024,7.0
Quel,Hoteles,Establecimientos,2009,7.0
Quel,Hoteles,Establecimientos,2010,7.0
Quel,Hoteles,Establecimientos,2011,7.0
Quel,Hoteles,Establecimientos,2012,7.0
Quel,Hoteles,Establecimientos,2013,7.0
Quel,Hoteles,Establecimientos,2014,7.0
Quel,Hoteles,Establecimientos,2015,7.0
Quel,Hoteles,Establecimientos,2016,7.0
Quel,Hoteles,Establecimientos,2017,7.0
Quel,Hoteles,Establecimientos,2018,7.0
Quel,Hoteles,Establecimientos,2019,7.0
Quel,Hoteles,Establecimientos,2020,7.0
Quel,Hoteles,Establecimientos,2021,7.0
Quel,Hoteles,Establecimientos,2022,7.0
Quel,Hoteles,Establecimientos,2023,7.0
Quel,Hoteles,Establecimientos,2024,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2009,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2010,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2011,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2012,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2013,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2014,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2015,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2016,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2017,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2018,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2019,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2020,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2021,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2022,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2023,7.0
Quel,Hoteles,Habitaciones/Apartamentos,2024,7.0
Quel,Hoteles,Plazas,2009,7.0
Quel,Hoteles,Plazas,2010,7.0
Quel,Hoteles,Plazas,2011,7.0
Quel,Hoteles,Plazas,2012,7.0
Quel,Hoteles,Plazas,2013,7.0
Quel,Hoteles,Plazas,2014,7.0
Quel,Hoteles,Plazas,2015,7.0
Quel,Hoteles,Plazas,2016,7.0
Quel,Hoteles,Plazas,2017,7.0
Quel,Hoteles,Plazas,2018,7.0
Quel,Hoteles,Plazas,2019,7.0
Quel,Hoteles,Plazas,2020,7.0
Quel,Hoteles,Plazas,2021,7.0
Quel,Hoteles,Plazas,2022,7.0
Quel,Hoteles,Plazas,2023,7.0
Quel,Hoteles,Plazas,2024,7.0
Quel,Hostales,Establecimientos,2009,7.0
Quel,Hostales,Establecimientos,2010,7.0
Quel,Hostales,Establecimientos,2011,7.0
Quel,Hostales,Establecimientos,2012,7.0
Quel,Hostales,Establecimientos,2013,7.0
Quel,Hostales,Establecimientos,2014,7.0
Quel,Hostales,Establecimientos,2015,7.0
Quel,Hostales,Establecimientos,2016,7.0
Quel,Hostales,Establecimientos,2017,7.0
Quel,Hostales,Establecimientos,2018,7.0
Quel,Hostales,Establecimientos,2019,7.0
Quel,Hostales,Establecimientos,2020,7.0
Quel,Hostales,Establecimientos,2021,7.0
Quel,Hostales,Establecimientos,2022,7.0
Quel,Hostales,Establecimientos,2023,7.0
Quel,Hostales,Establecimientos,2024,7.0
Quel,Hostales,Habitaciones/Apartamentos,2009,7.0
Quel,Hostales,Habitaciones/Apartamentos,2010,7.0
Quel,Hostales,Habitaciones/Apartamentos,2011,7.0
Quel,Hostales,Habitaciones/Apartamentos,2012,7.0
Quel,Hostales,Habitaciones/Apartamentos,2013,7.0
Quel,Hostales,Habitaciones/Apartamentos,2014,7.0
Quel,Hostales,Habitaciones/Apartamentos,2015,7.0
Quel,Hostales,Habitaciones/Apartamentos,2016,7.0
Quel,Hostales,Habitaciones/Apartamentos,2017,7.0
Quel,Hostales,Habitaciones/Apartamentos,2018,7.0
Quel,Hostales,Habitaciones/Apartamentos,2019,7.0
Quel,Hostales,Habitaciones/Apartamentos,2020,7.0
Quel,Hostales,Habitaciones/Apartamentos,2021,7.0
Quel,Hostales,Habitaciones/Apartamentos,2022,7.0
Quel,Hostales,Habitaciones/Apartamentos,2023,7.0
Quel,Hostales,Habitaciones/Apartamentos,2024,7.0
Quel,Hostales,Plazas,2009,7.0
Quel,Hostales,Plazas,2010,7.0
Quel,Hostales,Plazas,2011,7.0
Quel,Hostales,Plazas,2012,7.0
Quel,Hostales,Plazas,2013,7.0
Quel,Hostales,Plazas,2014,7.0
Quel,Hostales,Plazas,2015,7.0
Quel,Hostales,Plazas,2016,7.0
Quel,Hostales,Plazas,2017,7.0
Quel,Hostales,Plazas,2018,7.0
Quel,Hostales,Plazas,2019,7.0
Quel,Hostales,Plazas,2020,7.0
Quel,Hostales,Plazas,2021,7.0
Quel,Hostales,Plazas,2022,7.0
Quel,Hostales,Plazas,2023,7.0
Quel,Hostales,Plazas,2024,7.0
Quel,Pensiones,Establecimientos,2009,7.0
Quel,Pensiones,Establecimientos,2010,7.0
Quel,Pensiones,Establecimientos,2011,7.0
Quel,Pensiones,Establecimientos,2012,7.0
Quel,Pensiones,Establecimientos,2013,7.0
Quel,Pensiones,Establecimientos,2014,7.0
Quel,Pensiones,Establecimientos,2015,7.0
Quel,Pensiones,Establecimientos,2016,7.0
Quel,Pensiones,Establecimientos,2017,7.0
Quel,Pensiones,Establecimientos,2018,7.0
Quel,Pensiones,Establecimientos,2019,7.0
Quel,Pensiones,Establecimientos,2020,7.0
Quel,Pensiones,Establecimientos,2021,7.0
Quel,Pensiones,Establecimientos,2022,7.0
Quel,Pensiones,Establecimientos,2023,7.0
Quel,Pensiones,Establecimientos,2024,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2009,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2010,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2011,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2012,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2013,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2014,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2015,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2016,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2017,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2018,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2019,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2020,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2021,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2022,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2023,7.0
Quel,Pensiones,Habitaciones/Apartamentos,2024,7.0
Quel,Pensiones,Plazas,2009,7.0
Quel,Pensiones,Plazas,2010,7.0
Quel,Pensiones,Plazas,2011,7.0
Quel,Pensiones,Plazas,2012,7.0
Quel,Pensiones,Plazas,2013,7.0
Quel,Pensiones,Plazas,2014,7.0
Quel,Pensiones,Plazas,2015,7.0
Quel,Pensiones,Plazas,2016,7.0
Quel,Pensiones,Plazas,2017,7.0
Quel,Pensiones,Plazas,2018,7.0
Quel,Pensiones,Plazas,2019,7.0
Quel,Pensiones,Plazas,2020,7.0
Quel,Pensiones,Plazas,2021,7.0
Quel,Pensiones,Plazas,2022,7.0
Quel,Pensiones,Plazas,2023,7.0
Quel,Pensiones,Plazas,2024,7.0
Quel,Casas rurales,Establecimientos,2009,7.0
Quel,Casas rurales,Establecimientos,2010,7.0
Quel,Casas rurales,Establecimientos,2011,7.0
Quel,Casas rurales,Establecimientos,2012,7.0
Quel,Casas rurales,Establecimientos,2013,7.0
Quel,Casas rurales,Establecimientos,2014,7.0
Quel,Casas rurales,Establecimientos,2015,7.0
Quel,Casas rurales,Establecimientos,2016,7.0
Quel,Casas rurales,Establecimientos,2017,7.0
Quel,Casas rurales,Establecimientos,2018,7.0
Quel,Casas rurales,Establecimientos,2019,7.0
Quel,Casas rurales,Establecimientos,2020,7.0
Quel,Casas rurales,Establecimientos,2021,7.0
Quel,Casas rurales,Establecimientos,2022,7.0
Quel,Casas rurales,Establecimientos,2023,7.0
Quel,Casas rurales,Establecimientos,2024,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2009,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2010,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2011,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2012,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2013,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2014,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2015,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2016,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2017,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2018,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2019,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2020,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2021,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2022,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2023,7.0
Quel,Casas rurales,Habitaciones/Apartamentos,2024,7.0
Quel,Casas rurales,Plazas,2009,7.0
Quel,Casas rurales,Plazas,2010,7.0
Quel,Casas rurales,Plazas,2011,7.0
Quel,Casas rurales,Plazas,2012,7.0
Quel,Casas rurales,Plazas,2013,7.0
Quel,Casas rurales,Plazas,2014,7.0
Quel,Casas rurales,Plazas,2015,7.0
Quel,Casas rurales,Plazas,2016,7.0
Quel,Casas rurales,Plazas,2017,7.0
Quel,Casas rurales,Plazas,2018,7.0
Quel,Casas rurales,Plazas,2019,7.0
Quel,Casas rurales,Plazas,2020,7.0
Quel,Casas rurales,Plazas,2021,7.0
Quel,Casas rurales,Plazas,2022,7.0
Quel,Casas rurales,Plazas,2023,7.0
Quel,Casas rurales,Plazas,2024,7.0
Quel,Apartamentos,Establecimientos,2009,7.0
Quel,Apartamentos,Establecimientos,2010,7.0
Quel,Apartamentos,Establecimientos,2011,7.0
Quel,Apartamentos,Establecimientos,2012,7.0
Quel,Apartamentos,Establecimientos,2013,7.0
Quel,Apartamentos,Establecimientos,2014,7.0
Quel,Apartamentos,Establecimientos,2015,7.0
Quel,Apartamentos,Establecimientos,2016,7.0
Quel,Apartamentos,Establecimientos,2017,7.0
Quel,Apartamentos,Establecimientos,2018,7.0
Quel,Apartamentos,Establecimientos,2019,7.0
Quel,Apartamentos,Establecimientos,2020,7.0
Quel,Apartamentos,Establecimientos,2021,7.0
Quel,Apartamentos,Establecimientos,2022,7.0
Quel,Apartamentos,Establecimientos,2023,7.0
Quel,Apartamentos,Establecimientos,2024,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2009,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2010,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2011,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2012,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2013,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2014,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2015,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2016,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2017,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2018,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2019,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2020,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2021,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2022,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2023,7.0
Quel,Apartamentos,Habitaciones/Apartamentos,2024,7.0
Quel,Apartamentos,Plazas,2009,7.0
Quel,Apartamentos,Plazas,2010,7.0
Quel,Apartamentos,Plazas,2011,7.0
Quel,Apartamentos,Plazas,2012,7.0
Quel,Apartamentos,Plazas,2013,7.0
Quel,Apartamentos,Plazas,2014,7.0
Quel,Apartamentos,Plazas,2015,7.0
Quel,Apartamentos,Plazas,2016,7.0
Quel,Apartamentos,Plazas,2017,7.0
Quel,Apartamentos,Plazas,2018,7.0
Quel,Apartamentos,Plazas,2019,7.0
Quel,Apartamentos,Plazas,2020,7.0
Quel,Apartamentos,Plazas,2021,7.0
Quel,Apartamentos,Plazas,2022,7.0
Quel,Apartamentos,Plazas,2023,7.0
Quel,Apartamentos,Plazas,2024,7.0
Quel,Viviendas de uso turístico,Establecimientos,2009,7.0
Quel,Viviendas de uso turístico,Establecimientos,2010,7.0
Quel,Viviendas de uso turístico,Establecimientos,2011,7.0
Quel,Viviendas de uso turístico,Establecimientos,2012,7.0
Quel,Viviendas de uso turístico,Establecimientos,2013,7.0
Quel,Viviendas de uso turístico,Establecimientos,2014,7.0
Quel,Viviendas de uso turístico,Establecimientos,2015,7.0
Quel,Viviendas de uso turístico,Establecimientos,2016,7.0
Quel,Viviendas de uso turístico,Establecimientos,2017,7.0
Quel,Viviendas de uso turístico,Establecimientos,2018,7.0
Quel,Viviendas de uso turístico,Establecimientos,2019,7.0
Quel,Viviendas de uso turístico,Establecimientos,2020,7.0
Quel,Viviendas de uso turístico,Establecimientos,2021,7.0
Quel,Viviendas de uso turístico,Establecimientos,2022,7.0
Quel,Viviendas de uso turístico,Establecimientos,2023,7.0
Quel,Viviendas de uso turístico,Establecimientos,2024,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2009,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2010,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2011,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2012,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2013,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2014,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2015,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2016,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2017,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2018,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2019,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2020,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2021,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2022,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2023,7.0
Quel,Viviendas de uso turístico,Habitaciones/Apartamentos,2024,7.0
Quel,Viviendas de uso turístico,Plazas,2009,7.0
Quel,Viviendas de uso turístico,Plazas,2010,7.0
Quel,Viviendas de uso turístico,Plazas,2011,7.0
Quel,Viviendas de uso turístico,Plazas,2012,7.0
Quel,Viviendas de uso turístico,Plazas,2013,7.0
Quel,Viviendas de uso turístico,Plazas,2014,7.0
Quel,Viviendas de uso turístico,Plazas,2015,7.0
Quel,Viviendas de uso turístico,Plazas,2016,7.0
Quel,Viviendas de uso turístico,Plazas,2017,7.0
Quel,Viviendas de uso turístico,Plazas,2018,7.0
Quel,Viviendas de uso turístico,Plazas,2019,7.0
Quel,Viviendas de uso turístico,Plazas,2020,7.0
Quel,Viviendas de uso turístico,Plazas,2021,7.0
Quel,Viviendas de uso turístico,Plazas,2022,7.0
Quel,Viviendas de uso turístico,Plazas,2023,7.0
Quel,Viviendas de uso turístico,Plazas,2024,7.0
Quel,Albergues turísticos,Establecimientos,2009,1.0
Quel,Albergues turísticos,Establecimientos,2010,1.0
Quel,Albergues turísticos,Establecimientos,2011,1.0
Quel,Albergues turísticos,Establecimientos,2012,1.0
Quel,Albergues turísticos,Establecimientos,2013,1.0
Quel,Albergues turísticos,Establecimientos,2014,1.0
Quel,Albergues turísticos,Establecimientos,2015,1.0
Quel,Albergues turísticos,Establecimientos,2016,1.0
Quel,Albergues turísticos,Establecimientos,2017,1.0
Quel,Albergues turísticos,Establecimientos,2018,1.0
Quel,Albergues turísticos,Establecimientos,2019,1.0
Quel,Albergues turísticos,Establecimientos,2020,1.0
Quel,Albergues turísticos,Establecimientos,2021,1.0
Quel,Albergues turísticos,Establecimientos,2022,1.0
Quel,Albergues turísticos,Establecimientos,2023,1.0
Quel,Albergues turísticos,Establecimientos,2024,1.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2009,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2010,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2011,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2012,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2013,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2014,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2015,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2016,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2017,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2018,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2019,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2020,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2021,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2022,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2023,10.0
Quel,Albergues turísticos,Habitaciones/Apartamentos,2024,10.0
Quel,Albergues turísticos,Plazas,2009,31.0
Quel,Albergues turísticos,Plazas,2010,31.0
Quel,Albergues turísticos,Plazas,2011,31.0
Quel,Albergues turísticos,Plazas,2012,31.0
Quel,Albergues turísticos,Plazas,2013,31.0
Quel,Albergues turísticos,Plazas,2014,31.0
Quel,Albergues turísticos,Plazas,2015,31.0
Quel,Albergues turísticos,Plazas,2016,31.0
Quel,Albergues turísticos,Plazas,2017,31.0
Quel,Albergues turísticos,Plazas,2018,31.0
Quel,Albergues turísticos,Plazas,2019,31.0
Quel,Albergues turísticos,Plazas,2020,31.0
Quel,Albergues turísticos,Plazas,2021,31.0
Quel,Albergues turísticos,Plazas,2022,31.0
Quel,Albergues turísticos,Plazas,2023,31.0
Quel,Albergues turísticos,Plazas,2024,31.0
Quel,Campings,Establecimientos,2009,7.0
