Periodo,Categoría,DATA
2017M09,1 estrella de plata,92.94
2017M09,2 estrellas de oro,85.22
2017M10,TOTAL,93.54
2017M10,4 estrellas de oro,98.57
2017M10,3 estrellas de oro,91.51
2017M10,1 estrella de oro,81.72
2017M10,2 y 3 estrellas de plata,81.88
2017M10,1 estrella de plata,97.41
2017M10,2 estrellas de oro,103.75
2017M11,TOTAL,89.19
2017M11,4 estrellas de oro,89.94
2017M11,3 estrellas de oro,90.69
2017M11,1 estrella de oro,91.79
2017M11,2 y 3 estrellas de plata,88.69
2017M11,1 estrella de plata,89.71
2017M11,2 estrellas de oro,81.44
2017M12,TOTAL,92.11
2017M12,4 estrellas de oro,98.44
2017M12,3 estrellas de oro,91.14
2017M12,1 estrella de oro,87.6
2017M12,2 y 3 estrellas de plata,80.03
2017M12,1 estrella de plata,96.01
2017M12,2 estrellas de oro,
2018M01,TOTAL,87.8
2018M01,4 estrellas de oro,95.72
2018M01,3 estrellas de oro,81.76
2018M01,1 estrella de oro,114.13
2018M01,2 y 3 estrellas de plata,72.13
2018M01,1 estrella de plata,90.58
2018M01,2 estrellas de oro,
2018M02,TOTAL,88.61
2018M02,4 estrellas de oro,97.86
2018M02,3 estrellas de oro,82.19
2018M02,1 estrella de oro,111.64
2018M02,2 y 3 estrellas de plata,78.09
2018M02,1 estrella de plata,98.81
2018M02,2 estrellas de oro,75.36
2018M03,TOTAL,88.33
2018M03,4 estrellas de oro,89.59
2018M03,3 estrellas de oro,89.65
2018M03,1 estrella de oro,107.51
2018M03,2 y 3 estrellas de plata,84.65
2018M03,1 estrella de plata,89.89
2018M03,2 estrellas de oro,
2018M04,TOTAL,89.25
2018M04,4 estrellas de oro,87.31
2018M04,3 estrellas de oro,91.82
2018M04,1 estrella de oro,83
2018M04,2 y 3 estrellas de plata,96.37
2018M04,1 estrella de plata,99.27
2018M04,2 estrellas de oro,74.35
2018M05,TOTAL,90.9
2018M05,4 estrellas de oro,88.64
2018M05,3 estrellas de oro,93.38
2018M05,1 estrella de oro,87.13
2018M05,2 y 3 estrellas de plata,89.02
2018M05,1 estrella de plata,93.6
2018M05,2 estrellas de oro,82.7
2018M06,TOTAL,83.66
2018M06,4 estrellas de oro,85.68
2018M06,3 estrellas de oro,82.6
2018M06,1 estrella de oro,78.82
2018M06,2 y 3 estrellas de plata,78.93
2018M06,1 estrella de plata,97.42
2018M06,2 estrellas de oro,82.71
2018M07,TOTAL,86.82
2018M07,4 estrellas de oro,83.44
2018M07,3 estrellas de oro,89.95
2018M07,1 estrella de oro,81.2
2018M07,2 y 3 estrellas de plata,88.8
2018M07,1 estrella de plata,95.31
2018M07,2 estrellas de oro,81.13
2018M08,TOTAL,93.54
2018M08,4 estrellas de oro,93.95
2018M08,3 estrellas de oro,96.08
2018M08,1 estrella de oro,81.38
2018M08,2 y 3 estrellas de plata,85.07
2018M08,1 estrella de plata,82.88
2018M08,2 estrellas de oro,93.39
2018M09,TOTAL,92.27
2018M09,4 estrellas de oro,95.39
2018M09,3 estrellas de oro,93.9
2018M09,1 estrella de oro,88.11
2018M09,2 y 3 estrellas de plata,78.99
2018M09,1 estrella de plata,85.2
2018M09,2 estrellas de oro,86.68
2018M10,TOTAL,94.01
2018M10,4 estrellas de oro,74.64
2018M10,3 estrellas de oro,89.28
2018M10,1 estrella de oro,87.88
2018M10,2 y 3 estrellas de plata,92.32
