Municipio,Categoría turística,Indicador,Periodo,DATA
Agoncillo,Total restaurantes,Establecimientos,2021,3
Agoncillo,Total restaurantes,Establecimientos,2022,3
Agoncillo,Total restaurantes,Establecimientos,2023,3
Agoncillo,Total restaurantes,Establecimientos,2024,3
Agoncillo,Total restaurantes,Plazas,2019,428
Agoncillo,Total restaurantes,Plazas,2020,428
Agoncillo,Total restaurantes,Plazas,2021,428
Agoncillo,Total restaurantes,Plazas,2022,428
Agoncillo,Total restaurantes,Plazas,2023,428
Agoncillo,Total restaurantes,Plazas,2024,428
Agoncillo,- De los cuales en bodega,Establecimientos,2019,0
Agoncillo,- De los cuales en bodega,Establecimientos,2020,0
Agoncillo,- De los cuales en bodega,Establecimientos,2021,0
Agoncillo,- De los cuales en bodega,Establecimientos,2022,0
Agoncillo,- De los cuales en bodega,Establecimientos,2023,0
Agoncillo,- De los cuales en bodega,Establecimientos,2024,0
Agoncillo,- De los cuales en bodega,Plazas,2019,0
Agoncillo,- De los cuales en bodega,Plazas,2020,0
Agoncillo,- De los cuales en bodega,Plazas,2021,0
Agoncillo,- De los cuales en bodega,Plazas,2022,0
Agoncillo,- De los cuales en bodega,Plazas,2023,0
Agoncillo,- De los cuales en bodega,Plazas,2024,0
Aguilar del Río Alhama,Total restaurantes,Establecimientos,2019,2
Aguilar del Río Alhama,Total restaurantes,Establecimientos,2020,2
Aguilar del Río Alhama,Total restaurantes,Establecimientos,2021,2
Aguilar del Río Alhama,Total restaurantes,Establecimientos,2022,2
Aguilar del Río Alhama,Total restaurantes,Establecimientos,2023,2
Aguilar del Río Alhama,Total restaurantes,Establecimientos,2024,2
Aguilar del Río Alhama,Total restaurantes,Plazas,2019,46
Aguilar del Río Alhama,Total restaurantes,Plazas,2020,46
Aguilar del Río Alhama,Total restaurantes,Plazas,2021,46
Aguilar del Río Alhama,Total restaurantes,Plazas,2022,46
Aguilar del Río Alhama,Total restaurantes,Plazas,2023,46
Aguilar del Río Alhama,Total restaurantes,Plazas,2024,46
Aguilar del Río Alhama,- De los cuales en bodega,Establecimientos,2019,0
Aguilar del Río Alhama,- De los cuales en bodega,Establecimientos,2020,0
Aguilar del Río Alhama,- De los cuales en bodega,Establecimientos,2021,0
Aguilar del Río Alhama,- De los cuales en bodega,Establecimientos,2022,0
Aguilar del Río Alhama,- De los cuales en bodega,Establecimientos,2023,0
Aguilar del Río Alhama,- De los cuales en bodega,Establecimientos,2024,0
Aguilar del Río Alhama,- De los cuales en bodega,Plazas,2019,0
Aguilar del Río Alhama,- De los cuales en bodega,Plazas,2020,0
Aguilar del Río Alhama,- De los cuales en bodega,Plazas,2021,0
Aguilar del Río Alhama,- De los cuales en bodega,Plazas,2022,0
